day,timestamp,s5200,s5300,s_ext,m_ext
1,802400,3.0,2.0,6.0,5244.0
1,651400,3.0,2.0,5.0,5198.5
1,408600,3.0,2.0,5.0,5237.5
1,123800,3.0,3.0,5.0,5264.5
1,279700,3.0,2.0,3.0,5258.5
1,114600,3.0,2.0,5.0,5261.5
1,164200,3.0,2.0,5.0,5251.5
1,334300,3.0,3.0,6.0,5244.0
1,600700,2.0,2.0,2.0,5230.0
1,713200,3.0,2.0,5.0,5268.5
1,679300,3.0,2.0,5.0,5226.5
1,629600,3.0,2.0,5.0,5218.5
1,885300,3.0,2.0,5.0,5256.5
1,366700,2.0,2.0,5.0,5250.5
1,652000,3.0,1.0,5.0,5200.5
1,438900,3.0,2.0,5.0,5237.5
1,746400,4.0,3.0,5.0,5277.5
1,764000,3.0,2.0,5.0,5267.5
1,545300,3.0,2.0,5.0,5237.5
1,145300,3.0,2.0,5.0,5261.5
1,169700,3.0,2.0,3.0,5255.5
1,629100,3.0,2.0,3.0,5218.5
1,736100,3.0,2.0,6.0,5278.0
1,932400,3.0,2.0,5.0,5271.5
1,839500,2.0,2.0,5.0,5253.5
1,366200,3.0,2.0,3.0,5253.5
1,242900,3.0,2.0,2.0,5253.0
1,549100,3.0,2.0,5.0,5232.5
1,848300,3.0,2.0,6.0,5261.0
1,190500,2.0,2.0,5.0,5236.5
1,472100,3.0,3.0,5.0,5252.5
1,547500,2.0,2.0,5.0,5233.5
1,884900,3.0,2.0,5.0,5254.5
1,640800,2.0,2.0,5.0,5212.5
1,773600,3.0,2.0,5.0,5260.5
1,847400,3.0,2.0,6.0,5260.0
1,871100,3.0,2.0,3.0,5243.5
1,919200,3.0,3.0,5.0,5268.5
1,255500,3.0,2.0,5.0,5262.5
1,952400,3.0,2.0,5.0,5259.5
1,389800,3.0,2.0,6.0,5245.0
1,214600,3.0,2.0,5.0,5252.5
1,815600,2.0,2.0,6.0,5232.0
1,454800,3.0,2.0,6.0,5248.0
1,324600,3.0,2.0,5.0,5249.5
1,753800,4.0,2.0,5.0,5260.5
1,434200,3.0,2.0,5.0,5231.5
1,990800,3.0,2.0,5.0,5261.5
1,154900,3.0,2.0,5.0,5253.5
1,511900,3.0,2.0,5.0,5266.5
1,842300,3.0,3.0,5.0,5256.5
1,566500,3.0,2.0,6.0,5236.0
1,833900,3.0,2.0,5.0,5244.5
1,455600,3.0,2.0,6.0,5247.0
1,847300,3.0,2.0,5.0,5260.5
1,633900,2.0,2.0,5.0,5218.5
1,890600,2.0,2.0,5.0,5246.5
1,508400,3.0,3.0,5.0,5262.5
1,828600,2.0,2.0,5.0,5235.5
1,480000,3.0,2.0,6.0,5251.0
1,957700,3.0,2.0,6.0,5265.0
1,641300,2.0,2.0,5.0,5213.5
1,465200,3.0,2.0,5.0,5250.5
1,865400,1.0,1.0,6.0,5254.0
1,99300,3.0,3.0,2.0,5244.0
1,910500,3.0,2.0,5.0,5262.5
1,105400,3.0,2.0,5.0,5255.5
1,479600,3.0,3.0,5.0,5249.5
1,842900,3.0,2.0,6.0,5257.0
1,903500,3.0,2.0,2.0,5259.0
1,488700,3.0,2.0,6.0,5239.0
1,973700,3.0,3.0,5.0,5256.5
1,299800,3.0,2.0,6.0,5271.0
1,918200,3.0,2.0,5.0,5265.5
1,79000,3.0,2.0,6.0,5239.0
1,781400,3.0,2.0,5.0,5258.5
1,93400,2.0,2.0,5.0,5243.5
1,744300,3.0,2.0,5.0,5274.5
1,668000,2.0,2.0,5.0,5218.5
1,400200,3.0,2.0,5.0,5241.5
1,178300,3.0,2.0,5.0,5248.5
1,588900,3.0,2.0,6.0,5243.0
1,173400,3.0,2.0,5.0,5247.5
1,70000,3.0,3.0,5.0,5243.5
1,387200,3.0,2.0,5.0,5246.5
1,755700,3.0,2.0,5.0,5262.5
1,34400,2.0,2.0,5.0,5233.5
1,479700,3.0,2.0,6.0,5249.0
1,536800,3.0,2.0,5.0,5239.5
1,497000,3.0,2.0,5.0,5240.5
1,108100,3.0,2.0,5.0,5261.5
1,364400,3.0,3.0,5.0,5253.5
1,631300,2.0,2.0,2.0,5220.0
1,303700,3.0,3.0,6.0,5266.0
1,718200,3.0,2.0,5.0,5266.5
1,625200,2.0,2.0,3.0,5236.5
1,736400,4.0,3.0,5.0,5275.5
1,622900,3.0,2.0,5.0,5237.5
1,32300,2.0,2.0,5.0,5236.5
1,917800,3.0,2.0,5.0,5262.5
1,389600,3.0,3.0,5.0,5243.5
1,226800,3.0,2.0,5.0,5252.5
1,222000,2.0,2.0,3.0,5243.5
1,711200,3.0,2.0,5.0,5258.5
1,404400,3.0,2.0,6.0,5244.0
1,377700,3.0,2.0,5.0,5249.5
1,187800,2.0,2.0,5.0,5230.5
1,678000,2.0,2.0,5.0,5225.5
1,772100,3.0,2.0,5.0,5262.5
1,71900,3.0,2.0,5.0,5242.5
1,117500,3.0,2.0,5.0,5256.5
1,471200,3.0,2.0,3.0,5250.5
1,387600,3.0,2.0,5.0,5247.5
1,77700,3.0,2.0,5.0,5237.5
1,242700,3.0,2.0,6.0,5257.0
1,996500,3.0,2.0,5.0,5265.5
1,895700,3.0,2.0,5.0,5249.5
1,138500,3.0,2.0,5.0,5257.5
1,43200,2.0,2.0,5.0,5230.5
1,624200,3.0,2.0,5.0,5237.5
1,263600,3.0,2.0,5.0,5253.5
1,247300,3.0,3.0,6.0,5258.0
1,45000,3.0,2.0,5.0,5244.5
1,415800,2.0,2.0,5.0,5232.5
1,289300,3.0,2.0,6.0,5267.0
1,327300,3.0,2.0,5.0,5252.5
1,531200,3.0,2.0,5.0,5252.5
1,899300,3.0,3.0,5.0,5249.5
1,256500,3.0,3.0,6.0,5266.0
1,407300,3.0,2.0,3.0,5243.5
1,269600,3.0,2.0,5.0,5250.5
1,342000,3.0,2.0,5.0,5251.5
1,41700,3.0,2.0,6.0,5228.0
1,274600,3.0,2.0,5.0,5258.5
1,781900,3.0,2.0,6.0,5259.0
1,323400,3.0,2.0,5.0,5252.5
1,485300,3.0,2.0,5.0,5241.5
1,908100,3.0,2.0,6.0,5257.0
1,886600,3.0,2.0,6.0,5256.0
1,337700,3.0,2.0,5.0,5250.5
1,103900,3.0,2.0,5.0,5247.5
1,747900,3.0,2.0,5.0,5270.5
1,285100,3.0,2.0,5.0,5265.5
1,726800,3.0,3.0,2.0,5257.0
1,504500,3.0,2.0,5.0,5254.5
1,780500,3.0,2.0,5.0,5258.5
1,505400,3.0,2.0,5.0,5257.5
1,548800,2.0,1.0,5.0,5229.5
1,777900,3.0,2.0,5.0,5267.5
1,444400,3.0,2.0,6.0,5242.0
1,381100,3.0,2.0,5.0,5253.5
1,655200,2.0,2.0,5.0,5206.5
1,292700,3.0,2.0,5.0,5273.5
1,397400,3.0,2.0,5.0,5240.5
1,183300,3.0,2.0,5.0,5246.5
1,194200,3.0,2.0,5.0,5236.5
1,532400,3.0,3.0,5.0,5250.5
1,224100,3.0,2.0,5.0,5247.5
1,366100,3.0,2.0,2.0,5249.0
1,70100,3.0,2.0,5.0,5242.5
1,242600,3.0,2.0,5.0,5258.5
1,13300,3.0,2.0,5.0,5238.5
2,787800,3.0,2.0,5.0,5244.5
2,322400,3.0,2.0,5.0,5272.5
2,191900,3.0,2.0,6.0,5260.0
2,443200,3.0,2.0,5.0,5235.5
2,483500,3.0,2.0,5.0,5245.5
2,489500,3.0,1.0,6.0,5235.0
2,726900,3.0,2.0,5.0,5230.5
2,145100,3.0,2.0,4.0,5269.0
2,174200,3.0,3.0,6.0,5277.0
2,462800,3.0,1.0,5.0,5238.5
2,705300,3.0,2.0,5.0,5263.5
2,363400,3.0,3.0,5.0,5262.5
2,321500,4.0,2.0,5.0,5271.5
2,370700,3.0,2.0,5.0,5251.5
2,706600,3.0,2.0,5.0,5264.5
2,296500,3.0,3.0,5.0,5273.5
2,864400,2.0,2.0,5.0,5256.5
2,646900,2.0,2.0,5.0,5248.5
2,892100,3.0,2.0,6.0,5269.0
2,125400,3.0,2.0,6.0,5262.0
2,735600,2.0,2.0,5.0,5229.5
2,18000,3.0,2.0,5.0,5275.5
2,216700,3.0,2.0,6.0,5265.0
2,597500,3.0,2.0,3.0,5234.5
2,210500,3.0,2.0,5.0,5263.5
2,705400,3.0,2.0,5.0,5262.5
2,614500,3.0,2.0,5.0,5243.5
2,292900,3.0,2.0,6.0,5271.0
2,546000,3.0,2.0,5.0,5235.5
2,681000,3.0,2.0,6.0,5277.0
2,850000,3.0,2.0,5.0,5255.5
2,80100,3.0,2.0,5.0,5261.5
2,202400,3.0,2.0,5.0,5260.5
2,134500,3.0,2.0,5.0,5255.5
2,327900,3.0,2.0,5.0,5266.5
2,55400,3.0,2.0,2.0,5255.0
2,94600,3.0,3.0,5.0,5267.5
2,516500,3.0,2.0,6.0,5251.0
2,190600,3.0,3.0,5.0,5258.5
2,171300,3.0,3.0,5.0,5272.5
2,129700,1.0,2.0,2.0,5255.0
2,458800,3.0,2.0,5.0,5240.5
2,423600,3.0,2.0,5.0,5231.5
2,33800,3.0,2.0,6.0,5269.0
2,262800,3.0,3.0,5.0,5279.5
2,334000,3.0,2.0,6.0,5270.0
2,757000,2.0,1.0,5.0,5221.5
2,181000,3.0,3.0,5.0,5268.5
2,12700,3.0,3.0,2.0,5265.0
2,370900,3.0,2.0,5.0,5253.5
2,606700,3.0,1.0,5.0,5248.5
2,911700,3.0,2.0,5.0,5275.5
2,794100,3.0,2.0,5.0,5245.5
2,701300,2.0,2.0,5.0,5265.5
2,752100,2.0,1.0,5.0,5217.5
2,97500,3.0,2.0,5.0,5261.5
2,528600,3.0,2.0,5.0,5245.5
2,30100,3.0,2.0,5.0,5264.5
2,40000,3.0,2.0,5.0,5261.5
2,127800,3.0,2.0,6.0,5255.0
2,813100,3.0,2.0,5.0,5242.5
2,925300,4.0,2.0,5.0,5281.5
2,825600,3.0,2.0,5.0,5256.5
2,956100,4.0,3.0,6.0,5277.0
2,584400,2.0,1.0,2.0,5218.0
2,137100,3.0,2.0,5.0,5258.5
2,118900,3.0,2.0,5.0,5251.5
2,220700,3.0,2.0,5.0,5263.5
2,211300,2.0,2.0,5.0,5267.5
2,702300,3.0,2.0,5.0,5262.5
2,765000,3.0,1.0,5.0,5227.5
2,793100,3.0,2.0,3.0,5244.5
2,928800,3.0,2.0,6.0,5282.0
2,407200,3.0,1.0,5.0,5226.5
2,287700,3.0,2.0,5.0,5275.5
2,61700,3.0,2.0,5.0,5248.5
2,794800,3.0,2.0,5.0,5238.5
2,294200,3.0,3.0,5.0,5268.5
2,121900,3.0,2.0,5.0,5259.5
2,480100,3.0,2.0,5.0,5242.5
2,509700,3.0,2.0,5.0,5233.5
2,843300,3.0,2.0,5.0,5255.5
2,972100,3.0,2.0,5.0,5264.5
2,180000,3.0,3.0,5.0,5268.5
2,935500,3.0,2.0,6.0,5278.0
2,414000,2.0,2.0,5.0,5225.5
2,136700,3.0,3.0,5.0,5257.5
2,542500,2.0,2.0,5.0,5239.5
2,11000,3.0,2.0,5.0,5262.5
2,485400,3.0,2.0,5.0,5242.5
2,133900,3.0,2.0,5.0,5254.5
2,848200,3.0,2.0,6.0,5259.0
2,754200,3.0,2.0,5.0,5221.5
2,74900,3.0,2.0,5.0,5255.5
2,224500,3.0,3.0,5.0,5262.5
2,822300,3.0,2.0,5.0,5252.5
2,714500,3.0,2.0,6.0,5248.0
2,706200,2.0,2.0,6.0,5262.0
2,632900,3.0,2.0,6.0,5248.0
2,663200,3.0,2.0,6.0,5250.0
2,61600,3.0,2.0,5.0,5247.5
2,175100,3.0,2.0,5.0,5275.5
2,323000,3.0,2.0,5.0,5273.5
2,946000,3.0,2.0,5.0,5276.5
2,390100,2.0,2.0,5.0,5239.5
2,149600,3.0,2.0,5.0,5269.5
2,128200,3.0,2.0,5.0,5256.5
2,701600,3.0,2.0,5.0,5261.5
2,905700,3.0,2.0,5.0,5276.5
2,813500,3.0,2.0,5.0,5242.5
2,868600,3.0,2.0,5.0,5251.5
2,79300,1.0,2.0,5.0,5257.5
2,888100,3.0,2.0,5.0,5268.5
2,18800,3.0,2.0,5.0,5270.5
2,242700,3.0,2.0,3.0,5274.5
2,330700,3.0,2.0,5.0,5262.5
2,750900,3.0,1.0,5.0,5214.5
2,519900,3.0,2.0,5.0,5245.5
2,631300,2.0,2.0,3.0,5246.5
2,521800,3.0,2.0,5.0,5244.5
2,334300,4.0,2.0,5.0,5270.5
2,957200,3.0,2.0,2.0,5279.0
2,275000,3.0,2.0,5.0,5276.5
2,676200,3.0,2.0,5.0,5270.5
2,370400,3.0,2.0,5.0,5250.5
2,341600,3.0,3.0,5.0,5271.5
2,235200,3.0,2.0,5.0,5271.5
2,552100,3.0,2.0,6.0,5239.0
2,144600,3.0,2.0,5.0,5264.5
2,687300,3.0,2.0,5.0,5271.5
2,513000,3.0,2.0,5.0,5241.5
2,876700,2.0,2.0,6.0,5246.0
2,201800,3.0,2.0,5.0,5257.5
2,322700,3.0,3.0,5.0,5274.5
2,214000,3.0,2.0,5.0,5267.5
2,416100,2.0,2.0,5.0,5230.5
2,259600,3.0,3.0,5.0,5276.5
2,608400,3.0,2.0,5.0,5250.5
2,778100,3.0,2.0,5.0,5244.5
2,393800,2.0,2.0,5.0,5242.5
2,146000,3.0,3.0,5.0,5268.5
2,657400,2.0,2.0,5.0,5251.5
2,65900,3.0,2.0,2.0,5251.0
2,156800,4.0,3.0,6.0,5275.0
2,858100,3.0,2.0,5.0,5258.5
2,848000,3.0,2.0,5.0,5258.5
2,422000,3.0,2.0,6.0,5230.0
2,21300,3.0,2.0,6.0,5271.0
2,79100,3.0,2.0,5.0,5255.5
2,74000,3.0,2.0,5.0,5255.5
2,678400,3.0,2.0,5.0,5270.5
2,757600,3.0,1.0,5.0,5218.5
2,18400,3.0,2.0,5.0,5273.5
2,73900,3.0,2.0,6.0,5257.0
2,604900,2.0,2.0,5.0,5242.5
2,586300,2.0,2.0,5.0,5213.5
2,514700,2.0,2.0,6.0,5246.0
2,677700,3.0,3.0,5.0,5266.5
2,166700,3.0,3.0,5.0,5272.5
2,875900,3.0,2.0,5.0,5248.5
2,209100,3.0,2.0,5.0,5267.5
2,507700,2.0,2.0,5.0,5237.5
2,524100,3.0,2.0,4.0,5249.0
2,782300,2.0,2.0,6.0,5236.0
2,978400,3.0,2.0,5.0,5267.5
2,624800,3.0,2.0,5.0,5237.5
2,3900,3.0,2.0,6.0,5274.0
2,976400,3.0,2.0,5.0,5269.5
2,57700,3.0,2.0,5.0,5248.5
2,830400,3.0,2.0,6.0,5252.0
2,347000,3.0,3.0,5.0,5267.5
2,729800,2.0,2.0,6.0,5226.0
2,516100,3.0,2.0,5.0,5246.5
2,220400,3.0,2.0,6.0,5264.0
2,254100,3.0,2.0,6.0,5269.0
2,227900,3.0,3.0,5.0,5259.5
2,715600,3.0,2.0,5.0,5245.5
2,231900,3.0,2.0,5.0,5264.5
2,607400,3.0,2.0,5.0,5248.5
2,935000,3.0,2.0,6.0,5280.0
2,461400,3.0,2.0,5.0,5237.5
2,677800,3.0,3.0,6.0,5267.0
2,224100,3.0,2.0,6.0,5262.0
2,392600,3.0,2.0,5.0,5243.5
2,92500,3.0,2.0,5.0,5267.5
2,676700,3.0,2.0,6.0,5268.0
2,177800,4.0,2.0,6.0,5275.0
2,842200,3.0,2.0,5.0,5257.5
2,935900,3.0,3.0,5.0,5277.5
2,287000,4.0,2.0,3.0,5274.5
2,405300,3.0,2.0,5.0,5235.5
2,544900,2.0,1.0,5.0,5239.5
2,121000,3.0,2.0,5.0,5255.5
2,301500,3.0,2.0,5.0,5267.5
2,698200,3.0,3.0,5.0,5274.5
2,711100,3.0,2.0,5.0,5258.5
2,813200,3.0,2.0,5.0,5242.5
2,753900,3.0,2.0,6.0,5222.0
2,988500,3.0,3.0,5.0,5285.5
2,999400,3.0,3.0,6.0,5296.0
2,212600,3.0,3.0,6.0,5267.0
2,294100,3.0,2.0,6.0,5269.0
2,884900,3.0,2.0,2.0,5254.0
2,720400,3.0,2.0,5.0,5239.5
2,319100,3.0,2.0,5.0,5274.5
2,280900,3.0,3.0,5.0,5267.5
2,969900,3.0,2.0,5.0,5262.5
2,952200,3.0,2.0,5.0,5275.5
2,940900,3.0,3.0,5.0,5275.5
2,307000,3.0,2.0,5.0,5272.5
2,711500,3.0,2.0,3.0,5259.5
2,816500,3.0,2.0,5.0,5244.5
2,895400,3.0,2.0,5.0,5268.5
2,354700,3.0,2.0,3.0,5262.5
2,264900,4.0,3.0,6.0,5286.0
2,206600,3.0,2.0,5.0,5267.5
2,342400,3.0,2.0,5.0,5272.5
2,474200,3.0,2.0,2.0,5235.0
2,24900,3.0,2.0,4.0,5267.0
2,135700,3.0,2.0,5.0,5256.5
2,128900,3.0,2.0,5.0,5257.5
2,75300,2.0,2.0,5.0,5254.5
2,441300,2.0,2.0,5.0,5237.5
2,815200,3.0,2.0,6.0,5243.0
2,849800,3.0,2.0,5.0,5254.5
2,505700,3.0,2.0,5.0,5234.5
2,238900,3.0,2.0,5.0,5263.5
2,84900,4.0,2.0,6.0,5271.0
2,945100,4.0,2.0,5.0,5275.5
2,728300,2.0,2.0,5.0,5233.5
2,328900,3.0,3.0,5.0,5264.5
2,304100,3.0,3.0,5.0,5270.5
2,571900,3.0,2.0,5.0,5234.5
2,683500,3.0,2.0,6.0,5280.0
2,231200,3.0,3.0,6.0,5267.0
2,208300,3.0,2.0,5.0,5268.5
2,128500,3.0,2.0,5.0,5257.5
2,910900,1.0,1.0,5.0,5277.5
2,48900,3.0,2.0,6.0,5258.0
2,956600,3.0,2.0,6.0,5278.0
2,620600,3.0,2.0,5.0,5231.5
2,539200,3.0,2.0,5.0,5241.5
2,958800,3.0,2.0,6.0,5272.0
2,81600,3.0,2.0,6.0,5266.0
2,265500,2.0,2.0,5.0,5287.5
2,329000,3.0,2.0,2.0,5263.0
2,838600,3.0,2.0,5.0,5257.5
2,770400,3.0,2.0,5.0,5236.5
2,173700,3.0,2.0,6.0,5274.0
2,256800,3.0,2.0,5.0,5266.5
2,706900,3.0,2.0,5.0,5263.5
2,64000,3.0,2.0,6.0,5252.0
2,65000,2.0,2.0,5.0,5249.5
2,727100,2.0,1.0,5.0,5231.5
2,350900,3.0,2.0,5.0,5260.5
2,785200,3.0,2.0,6.0,5243.0
2,506200,2.0,2.0,5.0,5234.5
2,849500,2.0,3.0,5.0,5254.5
2,469100,2.0,2.0,5.0,5235.5
2,578700,2.0,2.0,5.0,5220.5
2,631400,3.0,2.0,5.0,5246.5
2,852600,3.0,2.0,5.0,5256.5
2,115400,3.0,2.0,5.0,5253.5
2,449000,3.0,2.0,6.0,5248.0
2,355800,3.0,2.0,5.0,5260.5
2,553300,3.0,2.0,6.0,5238.0
2,39400,3.0,2.0,5.0,5264.5
2,423100,3.0,2.0,5.0,5231.5
2,276500,3.0,3.0,5.0,5272.5
2,24600,2.0,2.0,2.0,5264.0
2,789200,2.0,2.0,5.0,5241.5
2,213600,3.0,2.0,5.0,5265.5
2,631600,2.0,2.0,5.0,5243.5
2,819500,3.0,2.0,6.0,5251.0
2,730900,2.0,2.0,5.0,5225.5
2,476700,3.0,2.0,5.0,5244.5
2,303500,3.0,2.0,6.0,5267.0
2,572700,2.0,2.0,5.0,5234.5
2,736400,2.0,2.0,5.0,5225.5
2,339000,3.0,2.0,5.0,5268.5
2,291000,3.0,2.0,5.0,5271.5
2,280200,4.0,2.0,5.0,5270.5
2,540200,2.0,2.0,6.0,5243.0
2,976600,3.0,2.0,5.0,5268.5
2,680900,3.0,2.0,5.0,5275.5
2,112300,3.0,2.0,6.0,5258.0
2,279600,3.0,2.0,5.0,5269.5
2,736000,3.0,2.0,5.0,5230.5
2,360900,3.0,2.0,5.0,5265.5
2,887200,3.0,2.0,4.0,5269.0
2,965700,3.0,2.0,5.0,5264.5
2,444900,2.0,2.0,5.0,5242.5
2,308800,3.0,2.0,5.0,5272.5
2,89500,3.0,3.0,5.0,5268.5
2,960200,3.0,3.0,5.0,5270.5
2,567100,3.0,2.0,5.0,5231.5
2,624100,3.0,2.0,2.0,5235.0
2,801800,2.0,2.0,5.0,5252.5
2,763200,3.0,2.0,5.0,5225.5
2,762300,3.0,2.0,5.0,5227.5
2,878200,2.0,2.0,5.0,5247.5
2,103100,3.0,2.0,5.0,5264.5
2,601700,3.0,2.0,5.0,5246.5
2,708200,3.0,2.0,5.0,5262.5
2,981000,3.0,2.0,5.0,5275.5
2,682400,3.0,2.0,5.0,5278.5
2,520600,2.0,2.0,6.0,5244.0
2,826100,3.0,2.0,5.0,5255.5
2,118500,2.0,2.0,6.0,5254.0
2,761800,2.0,2.0,5.0,5226.5
2,776400,3.0,2.0,5.0,5240.5
2,675600,3.0,2.0,5.0,5269.5
2,386000,3.0,2.0,5.0,5245.5
2,22200,3.0,2.0,5.0,5270.5
2,213100,3.0,2.0,5.0,5267.5
2,138200,3.0,2.0,6.0,5257.0
2,72700,3.0,2.0,5.0,5258.5
2,972400,3.0,2.0,5.0,5268.5
2,705200,3.0,2.0,5.0,5262.5
2,838400,2.0,2.0,5.0,5257.5
2,120500,3.0,2.0,6.0,5256.0
2,409600,2.0,1.0,5.0,5225.5
2,462700,2.0,2.0,5.0,5238.5
2,631000,3.0,2.0,2.0,5243.0
2,259100,3.0,2.0,5.0,5275.5
2,333800,3.0,2.0,5.0,5269.5
2,760000,2.0,2.0,5.0,5217.5
2,798700,3.0,2.0,5.0,5241.5
2,527400,3.0,2.0,2.0,5248.0
2,160800,3.0,2.0,6.0,5271.0
2,989200,4.0,3.0,5.0,5287.5
2,750300,2.0,2.0,5.0,5217.5
2,795600,2.0,2.0,5.0,5241.5
2,475700,3.0,2.0,5.0,5242.5
2,917000,3.0,3.0,5.0,5285.5
2,490500,3.0,2.0,6.0,5241.0
2,440300,3.0,2.0,5.0,5238.5
2,334400,3.0,2.0,6.0,5270.0
2,419100,3.0,2.0,5.0,5231.5
2,252900,3.0,2.0,2.0,5267.0
2,244800,4.0,2.0,5.0,5272.5
2,474000,3.0,2.0,6.0,5235.0
2,127600,3.0,2.0,5.0,5256.5
2,23000,3.0,3.0,5.0,5267.5
2,329100,3.0,2.0,5.0,5263.5
2,892700,3.0,2.0,6.0,5271.0
2,511100,3.0,1.0,5.0,5235.5
2,383100,2.0,2.0,5.0,5251.5
2,409000,2.0,2.0,5.0,5225.5
2,485200,2.0,2.0,5.0,5242.5
2,179600,3.0,3.0,5.0,5270.5
2,61200,3.0,2.0,5.0,5248.5
2,526300,3.0,2.0,5.0,5249.5
2,991000,3.0,2.0,5.0,5286.5
2,865100,2.0,2.0,6.0,5253.0
2,936700,3.0,2.0,5.0,5273.5
2,752900,2.0,2.0,5.0,5219.5
2,93700,3.0,3.0,5.0,5267.5
2,791200,3.0,2.0,5.0,5243.5
2,717500,2.0,2.0,5.0,5246.5
2,640500,2.0,2.0,5.0,5243.5
2,868000,3.0,2.0,5.0,5254.5
2,784900,3.0,2.0,5.0,5243.5
2,22100,3.0,2.0,5.0,5270.5
2,260400,3.0,2.0,5.0,5277.5
2,460000,2.0,2.0,5.0,5238.5
2,928600,4.0,2.0,5.0,5280.5
2,161300,4.0,2.0,5.0,5271.5
2,360000,3.0,3.0,5.0,5264.5
2,351300,3.0,2.0,2.0,5255.0
2,715700,3.0,2.0,6.0,5246.0
2,157800,4.0,2.0,5.0,5276.5
2,474500,2.0,2.0,5.0,5235.5
2,759000,2.0,2.0,5.0,5214.5
2,488600,3.0,2.0,5.0,5236.5
2,486600,3.0,2.0,5.0,5238.5
2,778700,2.0,2.0,6.0,5244.0
2,456400,3.0,2.0,5.0,5238.5
2,283800,3.0,3.0,5.0,5270.5
2,567200,2.0,1.0,5.0,5231.5
2,391400,3.0,2.0,5.0,5242.5
2,567300,3.0,2.0,5.0,5231.5
2,196200,3.0,2.0,3.0,5266.5
2,114700,3.0,3.0,5.0,5258.5
2,948700,2.0,2.0,5.0,5275.5
2,335700,3.0,3.0,5.0,5271.5
2,284800,3.0,2.0,5.0,5273.5
2,787900,3.0,2.0,5.0,5244.5
2,351800,3.0,2.0,5.0,5255.5
2,256900,3.0,2.0,5.0,5265.5
2,68900,3.0,2.0,5.0,5253.5
2,524800,3.0,2.0,5.0,5248.5
2,611200,3.0,2.0,5.0,5245.5
2,749400,2.0,2.0,6.0,5217.0
2,834900,3.0,2.0,5.0,5256.5
2,224900,3.0,2.0,2.0,5265.0
2,356000,3.0,2.0,5.0,5260.5
2,471700,3.0,2.0,5.0,5234.5
2,139600,3.0,2.0,5.0,5254.5
2,413100,3.0,2.0,5.0,5224.5
2,692600,3.0,2.0,5.0,5269.5
2,396100,2.0,2.0,5.0,5242.5
2,693700,3.0,2.0,5.0,5269.5
2,779200,1.0,2.0,5.0,5243.5
2,37900,3.0,2.0,2.0,5265.0
2,440700,3.0,2.0,5.0,5238.5
2,975700,3.0,3.0,2.0,5270.0
2,842300,3.0,2.0,1.0,5258.5
2,845900,3.0,2.0,5.0,5261.5
2,155200,3.0,2.0,5.0,5275.5
2,87600,4.0,2.0,5.0,5270.5
2,904300,3.0,2.0,6.0,5281.0
2,227300,3.0,2.0,5.0,5263.5
2,512100,2.0,2.0,5.0,5237.5
2,162900,4.0,2.0,5.0,5268.5
2,975400,3.0,2.0,5.0,5273.5
2,836800,3.0,2.0,6.0,5256.0
2,332300,3.0,2.0,6.0,5270.0
2,193900,3.0,2.0,6.0,5265.0
2,461900,3.0,2.0,6.0,5235.0
2,372900,3.0,2.0,5.0,5256.5
2,27500,3.0,3.0,6.0,5265.0
2,655600,3.0,2.0,6.0,5252.0
2,521400,3.0,2.0,5.0,5244.5
2,722600,2.0,2.0,5.0,5239.5
2,741000,2.0,1.0,5.0,5211.5
2,217700,3.0,2.0,5.0,5262.5
2,301700,3.0,2.0,2.0,5265.0
2,788800,3.0,1.0,5.0,5244.5
2,9400,3.0,3.0,5.0,5264.5
2,235400,3.0,3.0,5.0,5272.5
2,581000,3.0,2.0,5.0,5223.5
2,515200,3.0,2.0,5.0,5246.5
2,681100,3.0,3.0,5.0,5276.5
2,309800,4.0,2.0,5.0,5274.5
2,362600,1.0,2.0,5.0,5262.5
2,154900,3.0,2.0,6.0,5273.0
2,418200,3.0,2.0,5.0,5233.5
2,813000,3.0,2.0,6.0,5243.0
2,61000,3.0,2.0,5.0,5246.5
2,549500,2.0,1.0,5.0,5236.5
2,703400,3.0,2.0,6.0,5264.0
2,551800,3.0,2.0,6.0,5237.0
2,617600,3.0,2.0,6.0,5235.0
2,644000,3.0,2.0,5.0,5245.5
2,995800,3.0,2.0,5.0,5289.5
2,780500,3.0,2.0,6.0,5238.0
2,19400,3.0,2.0,5.0,5269.5
2,241100,4.0,3.0,6.0,5270.0
2,801100,3.0,2.0,5.0,5254.5
2,666600,3.0,2.0,5.0,5254.5
2,384800,3.0,2.0,5.0,5251.5
2,531800,3.0,2.0,5.0,5247.5
2,776600,3.0,2.0,5.0,5238.5
2,560300,3.0,2.0,5.0,5236.5
2,253700,3.0,2.0,5.0,5265.5
2,327600,3.0,2.0,5.0,5263.5
2,422800,3.0,2.0,5.0,5231.5
2,524300,3.0,2.0,5.0,5246.5
2,200300,3.0,2.0,6.0,5262.0
2,5400,3.0,3.0,6.0,5273.0
2,171100,4.0,2.0,6.0,5272.0
2,829100,2.0,2.0,5.0,5252.5
2,112800,3.0,3.0,5.0,5257.5
2,728400,3.0,2.0,5.0,5232.5
2,495800,3.0,1.0,5.0,5243.5
2,488300,3.0,2.0,6.0,5236.0
2,203000,3.0,3.0,5.0,5259.5
2,847300,3.0,2.0,5.0,5260.5
2,377300,3.0,2.0,6.0,5251.0
2,963000,3.0,2.0,5.0,5262.5
2,996100,3.0,3.0,5.0,5289.5
2,826500,3.0,2.0,6.0,5253.0
