timestamp,s_VEV_5200,m_VEV_5200,s_VEV_5300,m_VEV_5300,s_VELVETFRUIT_EXTRACT,m_VELVETFRUIT_EXTRACT,day,s5200,s5300,m_ext,s_ext,joint_tight,m5200,m5300,fwd20_ext,fwd5_5300,fwd20_5300
618600,3,84.5,2,40.0,5,5231.5,1,3,2,5231.5,5,False,84.5,40.0,1.0,0.0,0.0
618700,2,85.0,2,40.0,5,5232.5,1,2,2,5232.5,5,True,85.0,40.0,0.0,0.0,1.0
618800,2,85.0,2,40.0,6,5232.0,1,2,2,5232.0,6,True,85.0,40.0,-0.5,0.0,0.0
618900,3,84.5,2,40.0,2,5230.0,1,3,2,5230.0,2,False,84.5,40.0,0.5,0.0,0.0
619000,3,84.5,2,40.0,5,5231.5,1,3,2,5231.5,5,False,84.5,40.0,-1.0,1.0,0.0
619100,3,84.5,2,40.0,5,5231.5,1,3,2,5231.5,5,False,84.5,40.0,0.0,1.0,0.0
619200,2,85.0,2,40.0,5,5231.5,1,2,2,5231.5,5,True,85.0,40.0,-0.5,1.0,0.0
619300,3,84.5,2,40.0,5,5231.5,1,3,2,5231.5,5,False,84.5,40.0,3.0,1.0,1.0
619400,3,84.5,2,40.0,5,5231.5,1,3,2,5231.5,5,False,84.5,40.0,2.0,1.0,1.0
619500,3,85.5,2,41.0,2,5231.0,1,3,2,5231.0,2,False,85.5,41.0,1.5,0.0,-1.0
619600,2,86.0,2,41.0,5,5233.5,1,2,2,5233.5,5,True,86.0,41.0,1.0,0.0,0.0
619700,3,85.5,2,41.0,5,5233.5,1,3,2,5233.5,5,False,85.5,41.0,1.0,-1.0,0.0
619800,2,86.0,2,41.0,5,5233.5,1,2,2,5233.5,5,True,86.0,41.0,1.0,-1.0,0.0
619900,2,86.0,2,41.0,6,5234.0,1,2,2,5234.0,6,True,86.0,41.0,-0.5,-1.0,0.0
620000,3,86.5,2,41.0,5,5234.5,1,3,2,5234.5,5,False,86.5,41.0,0.0,-1.0,0.0
620100,2,86.0,2,41.0,5,5233.5,1,2,2,5233.5,5,True,86.0,41.0,2.0,-1.0,0.0
620200,3,85.5,2,40.0,5,5232.5,1,3,2,5232.5,5,False,85.5,40.0,2.0,1.0,1.0
620300,2,85.0,2,40.0,5,5231.5,1,2,2,5231.5,5,True,85.0,40.0,4.0,0.0,1.0
620400,2,85.0,2,40.0,5,5232.5,1,2,2,5232.5,5,True,85.0,40.0,2.0,0.0,2.0
620500,3,85.5,2,40.0,5,5232.5,1,3,2,5232.5,5,False,85.5,40.0,5.0,0.0,2.0
620600,3,85.5,2,40.0,5,5232.5,1,3,2,5232.5,5,False,85.5,40.0,4.0,0.0,2.0
620700,3,85.5,2,41.0,5,5232.5,1,3,2,5232.5,5,False,85.5,41.0,3.5,-1.0,1.0
620800,3,84.5,2,40.0,5,5231.5,1,3,2,5231.5,5,False,84.5,40.0,6.0,1.0,2.0
620900,2,84.0,2,40.0,5,5230.5,1,2,2,5230.5,5,True,84.0,40.0,7.0,1.0,2.0
621000,2,84.0,2,40.0,5,5230.5,1,2,2,5230.5,5,True,84.0,40.0,6.0,0.0,2.0
621100,3,84.5,2,40.0,5,5231.5,1,3,2,5231.5,5,False,84.5,40.0,5.0,1.0,2.0
621200,3,84.5,2,40.0,6,5231.0,1,3,2,5231.0,6,False,84.5,40.0,6.5,1.0,2.0
621300,2,86.0,2,41.0,5,5234.5,1,2,2,5234.5,5,True,86.0,41.0,3.0,0.0,1.0
621400,3,85.5,2,41.0,5,5233.5,1,3,2,5233.5,5,False,85.5,41.0,4.0,0.0,1.0
621500,3,85.5,2,40.0,5,5232.5,1,3,2,5232.5,5,False,85.5,40.0,7.0,1.0,3.0
621600,3,86.5,2,41.0,5,5234.5,1,3,2,5234.5,5,False,86.5,41.0,4.0,0.0,2.0
621700,3,86.5,2,41.0,5,5234.5,1,3,2,5234.5,5,False,86.5,41.0,4.0,0.0,2.0
621800,3,86.5,2,41.0,5,5234.5,1,3,2,5234.5,5,False,86.5,41.0,6.0,0.0,2.0
621900,3,85.5,2,41.0,5,5233.5,1,3,2,5233.5,5,False,85.5,41.0,6.0,1.0,2.0
622000,3,86.5,2,41.0,5,5234.5,1,3,2,5234.5,5,False,86.5,41.0,5.0,1.0,2.0
622100,3,86.5,2,41.0,5,5235.5,1,3,2,5235.5,5,False,86.5,41.0,4.0,1.0,2.0
622200,3,86.5,2,41.0,5,5234.5,1,3,2,5234.5,5,False,86.5,41.0,3.0,1.0,1.0
622300,2,87.0,2,41.0,5,5235.5,1,2,2,5235.5,5,True,87.0,41.0,2.0,1.0,1.0
622400,3,87.5,2,42.0,1,5234.5,1,3,2,5234.5,1,False,87.5,42.0,4.0,0.0,1.0
622500,2,88.0,2,42.0,5,5237.5,1,2,2,5237.5,5,True,88.0,42.0,1.5,0.0,1.0
622600,3,87.5,2,42.0,5,5236.5,1,3,2,5236.5,5,False,87.5,42.0,3.5,0.0,1.0
622700,3,87.5,2,42.0,6,5236.0,1,3,2,5236.0,6,False,87.5,42.0,3.0,0.0,1.0
622800,3,88.5,2,42.0,5,5237.5,1,3,2,5237.5,5,False,88.5,42.0,0.0,0.0,0.0
622900,3,88.5,2,42.0,5,5237.5,1,3,2,5237.5,5,False,88.5,42.0,0.0,0.0,0.0
623000,3,87.5,2,42.0,5,5236.5,1,3,2,5236.5,5,False,87.5,42.0,-1.0,1.0,0.0
623100,3,87.5,2,42.0,5,5236.5,1,3,2,5236.5,5,False,87.5,42.0,1.0,1.0,0.0
623200,3,88.5,2,42.0,5,5237.5,1,3,2,5237.5,5,False,88.5,42.0,-1.0,1.0,0.0
623300,3,88.5,2,42.0,5,5237.5,1,3,2,5237.5,5,False,88.5,42.0,-1.0,1.0,0.0
623400,3,88.5,2,42.0,5,5237.5,1,3,2,5237.5,5,False,88.5,42.0,-1.0,1.0,0.0
623500,3,89.5,2,43.0,5,5239.5,1,3,2,5239.5,5,False,89.5,43.0,-2.0,0.0,-1.0
623600,2,89.0,2,43.0,5,5238.5,1,2,2,5238.5,5,True,89.0,43.0,-2.0,0.0,-1.0
623700,2,89.0,2,43.0,5,5238.5,1,2,2,5238.5,5,True,89.0,43.0,-4.0,-1.0,-2.0
623800,3,89.5,2,43.0,3,5240.5,1,3,2,5240.5,3,False,89.5,43.0,-5.0,-1.0,-2.0
623900,3,89.5,2,43.0,5,5239.5,1,3,2,5239.5,5,False,89.5,43.0,-4.5,0.0,-2.0
624000,3,89.5,2,43.0,5,5239.5,1,3,2,5239.5,5,False,89.5,43.0,-6.5,0.0,-2.0
624100,3,89.5,2,43.0,5,5239.5,1,3,2,5239.5,5,False,89.5,43.0,-7.0,0.0,-2.0
624200,3,88.5,2,42.0,5,5237.5,1,3,2,5237.5,5,False,88.5,42.0,-4.5,1.0,-1.0
624300,3,88.5,2,42.0,5,5237.5,1,3,2,5237.5,5,False,88.5,42.0,-5.0,0.0,-2.0
624400,2,89.0,2,43.0,5,5238.5,1,2,2,5238.5,5,True,89.0,43.0,-7.0,-1.0,-3.0
624500,3,89.5,2,43.0,6,5239.0,1,3,2,5239.0,6,False,89.5,43.0,-7.5,-1.0,-3.0
624600,3,89.5,2,43.0,6,5240.0,1,3,2,5240.0,6,False,89.5,43.0,-9.5,-1.0,-3.0
624700,2,89.0,2,43.0,6,5239.0,1,2,2,5239.0,6,True,89.0,43.0,-9.0,-1.0,-3.0
624800,3,88.5,2,42.0,5,5237.5,1,3,2,5237.5,5,False,88.5,42.0,-7.0,0.0,-2.0
624900,3,88.5,2,42.0,5,5237.5,1,3,2,5237.5,5,False,88.5,42.0,-6.0,0.0,-2.0
625000,3,87.5,2,42.0,5,5235.5,1,3,2,5235.5,5,False,87.5,42.0,-5.0,0.0,-2.0
625100,3,88.5,2,42.0,5,5237.5,1,3,2,5237.5,5,False,88.5,42.0,-7.0,0.0,-2.0
625200,2,87.0,2,42.0,3,5236.5,1,2,2,5236.5,3,True,87.0,42.0,-8.0,-1.0,-3.0
625300,3,87.5,2,42.0,5,5236.5,1,3,2,5236.5,5,False,87.5,42.0,-8.0,-1.0,-3.0
625400,3,87.5,2,42.0,5,5236.5,1,3,2,5236.5,5,False,87.5,42.0,-8.0,-1.0,-3.0
625500,3,88.5,2,42.0,5,5237.5,1,3,2,5237.5,5,False,88.5,42.0,-10.0,-1.0,-3.0
625600,3,87.5,2,42.0,5,5236.5,1,3,2,5236.5,5,False,87.5,42.0,-7.0,-1.0,-3.0
625700,3,86.5,2,41.0,5,5234.5,1,3,2,5234.5,5,False,86.5,41.0,-6.0,0.0,-2.0
625800,3,86.5,2,41.0,5,5235.5,1,3,2,5235.5,5,False,86.5,41.0,-6.5,-1.0,-2.0
625900,3,86.5,2,41.0,6,5235.0,1,3,2,5235.0,6,False,86.5,41.0,-7.0,-1.0,-2.0
626000,3,86.5,2,41.0,2,5233.0,1,3,2,5233.0,2,False,86.5,41.0,-4.5,-1.0,-2.0
626100,3,85.5,2,41.0,5,5232.5,1,3,2,5232.5,5,False,85.5,41.0,-4.0,-1.0,-2.0
626200,3,85.5,2,41.0,6,5233.0,1,3,2,5233.0,6,False,85.5,41.0,-5.5,-1.0,-2.0
626300,3,85.5,2,40.0,5,5232.5,1,3,2,5232.5,5,False,85.5,40.0,-5.0,0.0,-1.0
626400,3,84.5,2,40.0,5,5231.5,1,3,2,5231.5,5,False,84.5,40.0,-6.0,0.0,-2.0
626500,2,85.0,2,40.0,5,5231.5,1,2,2,5231.5,5,True,85.0,40.0,-6.0,0.0,-2.0
626600,3,84.5,2,40.0,5,5230.5,1,3,2,5230.5,5,False,84.5,40.0,-6.0,0.0,-2.0
626700,2,84.0,2,40.0,6,5230.0,1,2,2,5230.0,6,True,84.0,40.0,-6.5,-1.0,-3.0
626800,3,84.5,2,40.0,5,5230.5,1,3,2,5230.5,5,False,84.5,40.0,-8.0,-1.0,-3.0
626900,3,84.5,2,40.0,5,5231.5,1,3,2,5231.5,5,False,84.5,40.0,-9.5,-1.0,-3.0
627000,3,84.5,2,40.0,5,5230.5,1,3,2,5230.5,5,False,84.5,40.0,-9.0,-1.0,-3.0
627100,2,84.0,2,40.0,5,5230.5,1,2,2,5230.5,5,True,84.0,40.0,-12.0,-1.0,-4.0
627200,3,83.5,2,39.0,5,5228.5,1,3,2,5228.5,5,False,83.5,39.0,-9.5,0.0,-3.0
627300,2,83.0,2,39.0,5,5228.5,1,2,2,5228.5,5,True,83.0,39.0,-9.5,0.0,-3.0
627400,2,83.0,2,39.0,5,5228.5,1,2,2,5228.5,5,True,83.0,39.0,-11.0,0.0,-3.5
627500,3,82.5,2,39.0,5,5227.5,1,3,2,5227.5,5,False,82.5,39.0,-9.0,0.0,-3.0
627600,3,83.5,2,39.0,5,5229.5,1,3,2,5229.5,5,False,83.5,39.0,-11.0,0.0,-3.0
627700,3,83.5,2,39.0,5,5228.5,1,3,2,5228.5,5,False,83.5,39.0,-11.0,0.0,-3.5
627800,3,83.5,2,39.0,6,5229.0,1,3,2,5229.0,6,False,83.5,39.0,-9.0,0.0,-3.0
627900,3,82.5,2,39.0,6,5228.0,1,3,2,5228.0,6,False,82.5,39.0,-8.5,-1.0,-3.0
628000,3,83.5,2,39.0,5,5228.5,1,3,2,5228.5,5,False,83.5,39.0,-8.5,-1.0,-3.0
628100,2,83.0,2,39.0,5,5228.5,1,2,2,5228.5,5,True,83.0,39.0,-8.0,-1.0,-2.5
628200,3,82.5,2,39.0,5,5227.5,1,3,2,5227.5,5,False,82.5,39.0,-7.0,-2.0,-3.0
628300,3,82.5,2,39.0,5,5227.5,1,3,2,5227.5,5,False,82.5,39.0,-6.0,-2.0,-2.0
628400,3,81.5,2,38.0,5,5225.5,1,3,2,5225.5,5,False,81.5,38.0,-4.0,-1.0,-1.0
628500,3,81.5,2,38.0,5,5225.5,1,3,2,5225.5,5,False,81.5,38.0,-6.0,-1.0,-1.0
628600,2,81.0,2,38.0,5,5224.5,1,2,2,5224.5,5,True,81.0,38.0,-2.0,-2.0,-1.0
628700,2,80.0,2,37.0,5,5223.5,1,2,2,5223.5,5,True,80.0,37.0,-3.0,-1.0,-1.0
628800,3,79.5,2,37.0,5,5222.5,1,3,2,5222.5,5,False,79.5,37.0,-2.5,-1.0,0.0
628900,3,79.5,2,37.0,6,5222.0,1,3,2,5222.0,6,False,79.5,37.0,-0.5,-1.5,0.0
629000,2,79.0,2,37.0,5,5221.5,1,2,2,5221.5,5,True,79.0,37.0,0.0,-1.0,0.0
629100,3,78.5,2,36.0,3,5218.5,1,3,2,5218.5,3,False,78.5,36.0,3.0,0.0,1.0
629200,3,77.5,2,36.0,6,5219.0,1,3,2,5219.0,6,False,77.5,36.0,3.0,-0.5,1.0
629300,3,77.5,2,36.0,6,5219.0,1,3,2,5219.0,6,False,77.5,36.0,1.0,0.0,1.0
629400,2,77.0,1,35.5,5,5217.5,1,2,1,5217.5,5,True,77.0,35.5,3.5,0.5,1.0
629500,3,77.5,2,36.0,5,5218.5,1,3,2,5218.5,5,False,77.5,36.0,1.0,0.0,0.0
629600,3,77.5,2,36.0,5,5218.5,1,3,2,5218.5,5,False,77.5,36.0,2.0,0.5,0.0
629700,2,77.0,1,35.5,5,5217.5,1,2,1,5217.5,5,True,77.0,35.5,3.0,0.5,0.0
629800,3,78.5,2,36.0,6,5220.0,1,3,2,5220.0,6,False,78.5,36.0,0.5,1.0,0.0
629900,2,78.0,2,36.0,5,5219.5,1,2,2,5219.5,5,True,78.0,36.0,1.0,1.0,0.5
630000,3,78.5,2,36.0,6,5220.0,1,3,2,5220.0,6,False,78.5,36.0,0.5,1.0,1.0
630100,3,78.5,1,36.5,5,5220.5,1,3,1,5220.5,5,False,78.5,36.5,-1.0,0.5,-0.5
630200,3,78.5,2,36.0,5,5220.5,1,3,2,5220.5,5,False,78.5,36.0,-2.0,0.0,0.0
630300,2,79.0,2,37.0,5,5221.5,1,2,2,5221.5,5,True,79.0,37.0,-3.0,0.0,-1.0
630400,2,79.0,2,37.0,5,5221.5,1,2,2,5221.5,5,True,79.0,37.0,-3.0,0.0,-1.0
630500,2,79.0,2,37.0,1,5219.5,1,2,2,5219.5,1,True,79.0,37.0,-3.0,0.0,-2.0
630600,2,80.0,2,37.0,5,5222.5,1,2,2,5222.5,5,True,80.0,37.0,-6.0,0.0,-2.0
630700,3,78.5,2,36.0,5,5220.5,1,3,2,5220.5,5,False,78.5,36.0,-4.0,1.0,-1.0
630800,2,79.0,2,37.0,2,5220.0,1,2,2,5220.0,2,True,79.0,37.0,-5.0,0.0,-2.0
630900,2,79.0,2,37.0,5,5221.5,1,2,2,5221.5,5,True,79.0,37.0,-5.0,-0.5,-2.0
631000,3,79.5,2,37.0,5,5221.5,1,3,2,5221.5,5,False,79.5,37.0,-6.0,-1.0,-2.0
631100,2,79.0,2,37.0,5,5221.5,1,2,2,5221.5,5,True,79.0,37.0,-5.0,-1.0,-2.0
631200,3,79.5,2,37.0,6,5222.0,1,3,2,5222.0,6,False,79.5,37.0,-5.0,-1.5,-2.0
631300,2,79.0,2,37.0,2,5220.0,1,2,2,5220.0,2,True,79.0,37.0,-3.5,-1.0,-2.0
631400,3,78.5,1,36.5,6,5221.0,1,3,1,5221.0,6,False,78.5,36.5,-5.5,0.0,-1.5
631500,2,78.0,2,36.0,5,5219.5,1,2,2,5219.5,5,True,78.0,36.0,-2.5,1.0,-1.0
631600,3,78.5,2,36.0,5,5220.5,1,3,2,5220.5,5,False,78.5,36.0,-3.5,0.0,-1.0
631700,1,77.5,1,35.5,5,5220.5,1,1,1,5220.5,5,True,77.5,35.5,-3.0,0.5,0.0
631800,2,78.0,2,36.0,5,5220.5,1,2,2,5220.5,5,True,78.0,36.0,-3.0,0.0,0.0
631900,3,78.5,1,36.5,5,5220.5,1,3,1,5220.5,5,False,78.5,36.5,-2.0,-0.5,-0.5
632000,3,78.5,2,37.0,5,5220.5,1,3,2,5220.5,5,False,78.5,37.0,-2.0,-2.0,-1.0
632100,2,78.0,2,36.0,5,5219.5,1,2,2,5219.5,5,True,78.0,36.0,-1.0,-1.0,0.0
632200,3,77.5,2,36.0,5,5218.5,1,3,2,5218.5,5,False,77.5,36.0,-0.5,-1.0,0.0
632300,3,77.5,2,36.0,5,5218.5,1,3,2,5218.5,5,False,77.5,36.0,-2.0,-1.0,-1.0
632400,2,77.0,2,36.0,5,5218.5,1,2,2,5218.5,5,True,77.0,36.0,-2.0,-1.0,-1.0
632500,3,76.5,2,35.0,5,5216.5,1,3,2,5216.5,5,False,76.5,35.0,-1.0,0.0,0.0
632600,3,76.5,2,35.0,5,5216.5,1,3,2,5216.5,5,False,76.5,35.0,-0.5,0.0,0.0
632700,2,76.0,2,35.0,5,5216.5,1,2,2,5216.5,5,True,76.0,35.0,1.0,0.0,0.5
632800,2,76.0,2,35.0,2,5215.0,1,2,2,5215.0,2,True,76.0,35.0,0.0,0.0,0.0
632900,3,76.5,2,35.0,5,5216.5,1,3,2,5216.5,5,False,76.5,35.0,0.0,0.0,0.0
633000,3,75.5,2,35.0,5,5215.5,1,3,2,5215.5,5,False,75.5,35.0,1.5,0.0,0.0
633100,3,75.5,2,35.0,3,5216.5,1,3,2,5216.5,3,False,75.5,35.0,1.0,0.0,0.5
633200,2,76.0,2,35.0,4,5217.0,1,2,2,5217.0,4,True,76.0,35.0,-1.5,0.5,0.0
633300,2,76.0,2,35.0,5,5216.5,1,2,2,5216.5,5,True,76.0,35.0,-0.5,1.0,0.0
633400,3,75.5,2,35.0,5,5215.5,1,3,2,5215.5,5,False,75.5,35.0,1.5,1.0,0.5
633500,3,76.5,2,35.0,6,5217.0,1,3,2,5217.0,6,False,76.5,35.0,0.5,1.0,0.5
633600,3,76.5,2,35.0,6,5217.0,1,3,2,5217.0,6,False,76.5,35.0,1.5,1.0,1.0
633700,3,76.5,1,35.5,5,5217.5,1,3,1,5217.5,5,False,76.5,35.5,2.0,0.5,0.5
633800,2,77.0,2,36.0,5,5217.5,1,2,2,5217.5,5,True,77.0,36.0,4.0,-1.0,1.0
633900,2,77.0,2,36.0,5,5218.5,1,2,2,5218.5,5,True,77.0,36.0,5.0,-1.0,1.5
634000,3,77.5,2,36.0,5,5218.5,1,3,2,5218.5,5,False,77.5,36.0,5.0,-1.0,1.5
634100,3,77.5,2,36.0,5,5218.5,1,3,2,5218.5,5,False,77.5,36.0,5.0,-1.0,2.0
634200,2,77.0,2,36.0,6,5218.0,1,2,2,5218.0,6,True,77.0,36.0,5.5,-0.5,1.5
634300,2,76.0,2,35.0,5,5216.5,1,2,2,5216.5,5,True,76.0,35.0,5.0,0.0,2.0
634400,2,76.0,2,35.0,5,5216.5,1,2,2,5216.5,5,True,76.0,35.0,5.0,0.0,2.0
634500,3,75.5,2,35.0,5,5215.5,1,3,2,5215.5,5,False,75.5,35.0,3.0,0.0,1.0
634600,2,76.0,2,35.0,6,5216.0,1,2,2,5216.0,6,True,76.0,35.0,2.5,0.5,1.0
634700,3,76.5,1,35.5,5,5217.5,1,3,1,5217.5,5,False,76.5,35.5,2.0,-0.5,0.5
634800,3,76.5,2,35.0,2,5215.0,1,3,2,5215.0,2,False,76.5,35.0,4.0,0.0,1.0
634900,2,76.0,2,35.0,5,5216.5,1,2,2,5216.5,5,True,76.0,35.0,2.5,0.5,1.0
635000,3,76.5,2,35.0,6,5217.0,1,3,2,5217.0,6,False,76.5,35.0,2.0,0.5,1.0
635100,3,76.5,1,35.5,5,5217.5,1,3,1,5217.5,5,False,76.5,35.5,1.0,0.5,0.5
635200,3,75.5,2,35.0,5,5215.5,1,3,2,5215.5,5,False,75.5,35.0,2.0,1.0,0.5
635300,2,76.0,2,35.0,6,5216.0,1,2,2,5216.0,6,True,76.0,35.0,1.5,2.0,0.5
635400,3,76.5,1,35.5,6,5217.0,1,3,1,5217.0,6,False,76.5,35.5,1.5,2.0,0.5
635500,3,76.5,1,35.5,5,5217.5,1,3,1,5217.5,5,False,76.5,35.5,-0.5,2.0,-0.5
635600,2,77.0,2,36.0,5,5218.5,1,2,2,5218.5,5,True,77.0,36.0,-1.0,2.0,0.0
635700,3,77.5,2,36.0,5,5219.5,1,3,2,5219.5,5,False,77.5,36.0,-2.0,1.5,-1.0
635800,2,79.0,2,37.0,5,5221.5,1,2,2,5221.5,5,True,79.0,37.0,-7.0,0.0,-2.5
635900,3,79.5,1,37.5,5,5223.5,1,3,1,5223.5,5,False,79.5,37.5,-10.0,-0.5,-3.5
636000,3,79.5,1,37.5,5,5223.5,1,3,1,5223.5,5,False,79.5,37.5,-11.0,-1.5,-3.5
636100,2,80.0,2,38.0,5,5223.5,1,2,2,5223.5,5,True,80.0,38.0,-11.0,-2.0,-4.0
636200,3,79.5,1,37.5,5,5223.5,1,3,1,5223.5,5,False,79.5,37.5,-10.5,-1.5,-3.5
636300,3,78.5,2,37.0,5,5221.5,1,3,2,5221.5,5,False,78.5,37.0,-8.0,-1.0,-2.5
636400,2,79.0,2,37.0,5,5221.5,1,2,2,5221.5,5,True,79.0,37.0,-8.0,-1.0,-3.0
636500,3,77.5,2,36.0,5,5218.5,1,3,2,5218.5,5,False,77.5,36.0,-4.0,0.0,-1.5
636600,3,77.5,2,36.0,5,5218.5,1,3,2,5218.5,5,False,77.5,36.0,-3.5,0.0,-1.0
636700,3,77.5,2,36.0,5,5219.5,1,3,2,5219.5,5,False,77.5,36.0,-5.0,-0.5,-1.0
636800,3,77.5,2,36.0,6,5219.0,1,3,2,5219.0,6,False,77.5,36.0,-3.5,-0.5,-1.0
636900,3,77.5,2,36.0,6,5219.0,1,3,2,5219.0,6,False,77.5,36.0,-4.5,0.0,-1.5
637000,3,77.5,2,36.0,6,5219.0,1,3,2,5219.0,6,False,77.5,36.0,-4.5,-1.0,-1.0
637100,2,77.0,2,36.0,5,5218.5,1,2,2,5218.5,5,True,77.0,36.0,-2.5,0.0,-1.0
637200,3,76.5,1,35.5,5,5217.5,1,3,1,5217.5,5,False,76.5,35.5,-1.0,-0.5,-0.5
637300,3,76.5,1,35.5,5,5217.5,1,3,1,5217.5,5,False,76.5,35.5,-1.5,-1.0,-0.5
637400,2,77.0,2,36.0,5,5218.5,1,2,2,5218.5,5,True,77.0,36.0,-2.0,-2.0,-1.0
637500,3,76.5,2,35.0,6,5217.0,1,3,2,5217.0,6,False,76.5,35.0,-0.5,-1.0,0.0
637600,2,77.0,2,36.0,5,5217.5,1,2,2,5217.5,5,True,77.0,36.0,-2.0,-2.0,-1.0
637700,2,76.0,2,35.0,3,5217.5,1,2,2,5217.5,3,True,76.0,35.0,-2.0,-1.0,0.0
637800,3,74.5,1,34.5,5,5214.5,1,3,1,5214.5,5,False,74.5,34.5,2.0,0.0,0.5
637900,3,74.5,2,34.0,5,5213.5,1,3,2,5213.5,5,False,74.5,34.0,1.0,0.0,1.0
638000,2,74.0,2,34.0,5,5212.5,1,2,2,5212.5,5,True,74.0,34.0,1.0,0.5,0.5
638100,2,74.0,2,34.0,5,5212.5,1,2,2,5212.5,5,True,74.0,34.0,1.0,1.0,0.0
638200,2,74.0,2,34.0,6,5213.0,1,2,2,5213.0,6,True,74.0,34.0,2.5,1.0,1.0
638300,3,74.5,1,34.5,5,5213.5,1,3,1,5213.5,5,False,74.5,34.5,2.0,0.5,0.5
638400,3,74.5,2,34.0,5,5213.5,1,3,2,5213.5,5,False,74.5,34.0,2.0,0.5,1.0
638500,3,74.5,1,34.5,5,5214.5,1,3,1,5214.5,5,False,74.5,34.5,0.0,0.5,0.5
638600,2,75.0,2,35.0,6,5215.0,1,2,2,5215.0,6,True,75.0,35.0,-0.5,0.0,0.0
638700,2,75.0,2,35.0,5,5214.5,1,2,2,5214.5,5,True,75.0,35.0,-2.5,0.0,-1.0
638800,2,75.0,2,35.0,3,5215.5,1,2,2,5215.5,3,True,75.0,35.0,-3.0,0.0,-1.0
638900,3,74.5,1,34.5,5,5214.5,1,3,1,5214.5,5,False,74.5,34.5,-1.0,0.5,0.0
639000,2,75.0,2,35.0,5,5214.5,1,2,2,5214.5,5,True,75.0,35.0,-2.0,0.0,-1.0
639100,3,75.5,2,35.0,6,5216.0,1,3,2,5216.0,6,False,75.5,35.0,-4.5,0.0,-1.0
639200,2,76.0,2,35.0,5,5216.5,1,2,2,5216.5,5,True,76.0,35.0,-4.0,0.0,-1.0
639300,3,75.5,2,35.0,6,5216.0,1,3,2,5216.0,6,False,75.5,35.0,-2.5,0.0,-1.0
639400,2,76.0,2,35.0,5,5216.5,1,2,2,5216.5,5,True,76.0,35.0,-4.0,0.0,-1.0
639500,2,76.0,2,35.0,5,5216.5,1,2,2,5216.5,5,True,76.0,35.0,-4.0,-0.5,-1.0
639600,3,75.5,2,35.0,5,5215.5,1,3,2,5215.5,5,False,75.5,35.0,-3.5,-1.0,-1.0
639700,3,75.5,2,35.0,5,5215.5,1,3,2,5215.5,5,False,75.5,35.0,-4.0,0.0,-1.0
639800,2,76.0,2,35.0,5,5216.5,1,2,2,5216.5,5,True,76.0,35.0,-4.0,0.0,-1.0
639900,2,75.0,2,35.0,5,5214.5,1,2,2,5214.5,5,True,75.0,35.0,-2.5,0.0,-1.0
640000,3,74.5,1,34.5,5,5213.5,1,3,1,5213.5,5,False,74.5,34.5,0.0,0.5,0.0
640100,3,74.5,2,34.0,5,5213.5,1,3,2,5213.5,5,False,74.5,34.0,1.0,1.0,1.0
640200,3,75.5,2,35.0,5,5215.5,1,3,2,5215.5,5,False,75.5,35.0,-0.5,-1.0,0.0
640300,3,75.5,2,35.0,5,5215.5,1,3,2,5215.5,5,False,75.5,35.0,-1.0,-1.0,0.0
640400,3,75.5,2,35.0,5,5215.5,1,3,2,5215.5,5,False,75.5,35.0,-1.0,-0.5,0.0
640500,2,75.0,2,35.0,5,5214.5,1,2,2,5214.5,5,True,75.0,35.0,-1.0,-1.0,-1.0
640600,2,75.0,2,35.0,5,5214.5,1,2,2,5214.5,5,True,75.0,35.0,-1.0,-1.0,-0.5
640700,2,74.0,2,34.0,2,5212.0,1,2,2,5212.0,2,True,74.0,34.0,1.5,0.0,0.0
640800,2,74.0,2,34.0,5,5212.5,1,2,2,5212.5,5,True,74.0,34.0,0.0,0.0,0.0
640900,3,74.5,1,34.5,5,5213.5,1,3,1,5213.5,5,False,74.5,34.5,0.0,-0.5,0.0
641000,2,74.0,2,34.0,5,5212.5,1,2,2,5212.5,5,True,74.0,34.0,2.0,0.0,1.0
641100,3,73.5,2,34.0,5,5211.5,1,3,2,5211.5,5,False,73.5,34.0,3.0,0.0,1.0
641200,3,73.5,2,34.0,5,5212.5,1,3,2,5212.5,5,False,73.5,34.0,1.0,0.0,1.0
641300,2,74.0,2,34.0,5,5213.5,1,2,2,5213.5,5,True,74.0,34.0,0.0,0.0,0.0
641400,2,74.0,2,34.0,5,5212.5,1,2,2,5212.5,5,True,74.0,34.0,-1.5,0.0,0.0
641500,3,73.5,2,34.0,5,5212.5,1,3,2,5212.5,5,False,73.5,34.0,-3.0,0.5,-1.0
641600,3,73.5,2,34.0,6,5212.0,1,3,2,5212.0,6,False,73.5,34.0,-2.0,1.0,-0.5
641700,2,73.0,2,34.0,5,5211.5,1,2,2,5211.5,5,True,73.0,34.0,-2.0,1.0,-0.5
641800,3,73.5,2,34.0,5,5212.5,1,3,2,5212.5,5,False,73.5,34.0,-1.0,1.0,0.0
641900,3,73.5,2,34.0,6,5212.0,1,3,2,5212.0,6,False,73.5,34.0,0.5,1.0,0.0
642000,3,74.5,1,34.5,5,5213.5,1,3,1,5213.5,5,False,74.5,34.5,-0.5,-0.5,-0.5
642100,2,75.0,2,35.0,5,5214.5,1,2,2,5214.5,5,True,75.0,35.0,-2.0,-0.5,-1.0
642200,2,75.0,2,35.0,6,5215.0,1,2,2,5215.0,6,True,75.0,35.0,-4.5,-1.0,-1.5
