day,ts,buyer,seller,sym,price,side,spread,spr_q,burst_n,fwd_5,fwd_20,fwd_100,ex_fwd_20
1,878500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5239.0,buyer_agg,5.0,tight,1,0.0,2.0,12.0,2.0
1,879700,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5238.0,buyer_agg,1.0,tight,1,2.0,7.0,10.0,7.0
1,881400,Mark 14,Mark 38,VEV_4000,1229.0,seller_agg,21.0,tight,1,6.0,9.0,10.0,7.5
1,881800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5244.0,seller_agg,5.0,tight,1,1.0,5.5,4.5,5.5
1,882600,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5248.0,buyer_agg,2.0,tight,1,0.0,9.5,3.5,9.5
1,883800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5251.0,seller_agg,2.0,tight,1,3.5,0.5,2.5,0.5
1,883900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5251.0,seller_agg,5.0,tight,1,3.0,1.0,0.0,1.0
1,884200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5253.0,seller_agg,5.0,tight,1,1.0,0.0,-1.0,0.0
1,884600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5254.0,seller_agg,5.0,tight,1,-1.0,-0.5,-3.0,-0.5
1,886300,Mark 14,Mark 38,VEV_4000,1246.0,seller_agg,21.0,tight,1,-1.0,-6.0,-6.0,-5.5
1,886600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5259.0,buyer_agg,6.0,wide,1,0.5,-7.0,-6.5,-7.0
1,887200,Mark 38,Mark 14,HYDROGEL_PACK,10007.0,buyer_agg,16.0,tight,1,5.0,15.0,-8.0,-6.0
1,887800,Mark 49,Mark 22,VELVETFRUIT_EXTRACT,5252.0,seller_agg,3.0,tight,1,-2.5,-7.5,-5.0,-7.5
1,888300,Mark 38,Mark 14,VEV_4000,1261.0,buyer_agg,21.0,tight,1,0.0,-7.0,-1.0,-7.5
1,890200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5240.0,seller_agg,5.0,tight,1,4.0,7.0,9.0,7.0
1,891000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5245.0,seller_agg,5.0,tight,1,2.0,4.0,5.0,4.0
1,892000,Mark 38,Mark 14,HYDROGEL_PACK,10000.0,buyer_agg,16.0,tight,1,2.0,-4.0,7.0,4.0
1,894300,Mark 14,Mark 38,HYDROGEL_PACK,9981.0,seller_agg,15.0,tight,1,-6.5,-1.5,21.5,-2.0
1,896900,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5247.0,buyer_agg,1.0,tight,1,2.0,2.0,6.0,2.0
1,898200,Mark 22,Mark 38,HYDROGEL_PACK,9995.0,seller_agg,8.0,tight,1,-1.0,1.0,16.0,4.0
1,899200,Mark 38,Mark 14,HYDROGEL_PACK,10003.0,buyer_agg,16.0,tight,1,4.0,3.0,18.0,3.0
1,899700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5247.0,seller_agg,5.0,tight,1,2.0,5.0,12.0,5.0
1,900800,Mark 38,Mark 14,VEV_4000,1261.0,buyer_agg,21.0,tight,1,2.0,5.0,11.0,5.0
1,901000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5255.0,buyer_agg,5.0,tight,1,1.5,4.0,10.0,4.0
1,901100,Mark 01,Mark 22,VEV_5400,14.0,seller_agg,1.0,tight,4,0.0,1.0,1.5,7.5
1,901100,Mark 01,Mark 22,VEV_5500,5.0,seller_agg,1.0,tight,4,0.0,1.0,1.0,7.5
1,901100,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,7.5
1,901100,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,7.5
1,901400,Mark 14,Mark 38,HYDROGEL_PACK,9989.0,seller_agg,16.0,tight,1,5.0,10.0,39.0,9.0
1,901600,Mark 38,Mark 14,VEV_4000,1264.0,buyer_agg,21.0,tight,1,2.0,7.5,8.0,7.5
1,901800,Mark 38,Mark 14,HYDROGEL_PACK,10011.0,buyer_agg,16.0,tight,1,2.0,9.0,37.0,4.0
1,901900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5253.0,seller_agg,5.0,tight,1,0.0,3.0,6.0,3.0
1,903400,Mark 38,Mark 14,VEV_4000,1271.0,buyer_agg,22.0,wide,1,-1.5,-2.5,3.5,-4.0
1,904000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5261.0,buyer_agg,5.0,tight,1,-3.5,-1.0,6.0,-1.0
1,905200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5257.0,seller_agg,5.0,tight,1,-3.0,-5.5,4.5,-5.5
1,907000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5255.0,buyer_agg,5.0,tight,1,1.0,4.0,8.0,4.0
1,907300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5252.0,seller_agg,5.0,tight,1,0.5,6.5,8.5,6.5
1,908700,Mark 38,Mark 14,HYDROGEL_PACK,10022.0,buyer_agg,16.0,tight,1,-1.0,13.0,2.0,4.5
1,909300,Mark 38,Mark 14,HYDROGEL_PACK,10024.0,buyer_agg,16.0,tight,1,6.0,17.5,-3.0,2.5
1,911600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5264.0,buyer_agg,5.0,tight,1,3.0,2.0,10.0,2.0
1,912000,Mark 14,Mark 38,HYDROGEL_PACK,10030.0,seller_agg,16.0,tight,1,-4.0,-5.0,-32.0,1.0
1,912600,Mark 14,Mark 38,HYDROGEL_PACK,10027.0,seller_agg,16.0,tight,1,-3.0,-4.0,-28.5,0.0
1,913100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5260.0,seller_agg,5.0,tight,1,1.0,3.0,11.0,3.0
1,914400,Mark 38,Mark 14,HYDROGEL_PACK,10039.0,buyer_agg,16.0,tight,1,-1.0,2.0,-22.0,-3.0
1,914700,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5263.0,buyer_agg,2.0,tight,1,2.0,-2.5,11.5,-2.5
1,914800,Mark 38,Mark 14,HYDROGEL_PACK,10039.0,buyer_agg,16.0,tight,1,3.0,-3.0,-23.0,-5.5
1,915200,Mark 14,Mark 38,VEV_4000,1253.0,seller_agg,22.0,wide,1,3.5,-3.5,11.5,-3.5
1,917300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5266.0,buyer_agg,6.0,wide,1,-0.5,7.0,14.0,7.0
1,917900,Mark 38,Mark 14,HYDROGEL_PACK,10034.0,buyer_agg,16.0,tight,1,-5.0,-12.0,-29.0,6.0
1,918500,Mark 14,Mark 38,HYDROGEL_PACK,10009.0,seller_agg,16.0,tight,1,-4.0,-9.0,-20.0,6.5
1,921000,Mark 01,Mark 22,VEV_5400,17.0,seller_agg,1.0,tight,4,0.5,0.5,1.0,3.0
1,921000,Mark 01,Mark 22,VEV_5500,7.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,3.0
1,921000,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,3.0
1,921000,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,3.0
1,923000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5270.0,seller_agg,5.0,tight,1,-1.0,2.5,-0.5,2.5
1,924500,Mark 14,Mark 38,HYDROGEL_PACK,10004.0,seller_agg,16.0,tight,1,-2.0,-13.0,-3.0,2.5
1,925400,Mark 14,Mark 38,VEV_4000,1264.0,seller_agg,21.0,tight,1,2.5,3.0,-7.0,3.0
1,925900,Mark 38,Mark 14,HYDROGEL_PACK,10014.0,buyer_agg,16.0,tight,1,-7.0,-9.0,1.0,0.5
1,928000,Mark 14,Mark 38,HYDROGEL_PACK,9992.0,seller_agg,16.0,tight,1,-3.0,3.0,10.0,-4.0
1,928400,Mark 01,Mark 22,VEV_5500,8.0,seller_agg,1.0,tight,3,-0.5,-1.0,-2.0,-9.0
1,928400,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,3,0.0,0.0,0.0,-9.0
1,928400,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,3,0.0,0.0,0.0,-9.0
1,928500,Mark 38,Mark 14,HYDROGEL_PACK,10005.0,buyer_agg,16.0,tight,1,0.0,10.0,7.0,-8.0
1,929100,Mark 38,Mark 14,VEV_4000,1289.0,buyer_agg,21.0,tight,1,-2.5,-4.5,-15.0,-4.5
1,929300,Mark 38,Mark 14,HYDROGEL_PACK,10004.0,buyer_agg,16.0,tight,1,5.0,14.0,2.0,-2.0
1,929500,Mark 38,Mark 14,HYDROGEL_PACK,10006.0,buyer_agg,16.0,tight,1,5.0,13.0,-1.0,0.5
1,929800,Mark 14,Mark 38,HYDROGEL_PACK,9993.0,seller_agg,16.0,tight,1,2.0,4.0,-2.5,2.0
1,930800,Mark 38,Mark 14,HYDROGEL_PACK,10016.0,buyer_agg,16.0,tight,1,2.0,-19.0,6.0,2.5
1,931200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5271.0,seller_agg,5.0,tight,1,2.0,-3.0,-17.0,-3.0
1,932100,Mark 14,Mark 38,HYDROGEL_PACK,9991.0,seller_agg,16.0,tight,1,-4.0,8.0,17.0,-7.0
1,934300,Mark 14,Mark 38,HYDROGEL_PACK,9997.0,seller_agg,16.0,tight,1,5.0,2.0,8.0,-1.0
1,936400,Mark 38,Mark 22,HYDROGEL_PACK,10006.0,buyer_agg,7.0,tight,1,2.5,0.5,11.5,-3.5
1,936500,Mark 14,Mark 38,HYDROGEL_PACK,9997.0,seller_agg,16.0,tight,1,3.0,-1.0,10.0,-0.5
1,936600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5262.0,seller_agg,5.0,tight,1,-1.5,-2.5,-19.0,-2.5
1,936700,Mark 14,Mark 38,HYDROGEL_PACK,9998.0,seller_agg,16.0,tight,1,0.0,-5.0,3.0,1.5
1,937300,Mark 01,Mark 22,VEV_5400,15.0,seller_agg,1.0,tight,4,0.5,1.0,-2.0,4.0
1,937300,Mark 01,Mark 22,VEV_5500,6.0,seller_agg,1.0,tight,4,0.0,0.0,-1.0,4.0
1,937300,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,4.0
1,937300,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,4.0
1,937700,Mark 14,Mark 38,VEV_4000,1249.0,seller_agg,22.0,wide,1,3.5,3.5,-11.5,3.5
1,937800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5259.0,seller_agg,6.0,wide,1,0.5,0.5,-13.0,0.5
1,938200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5266.0,buyer_agg,5.0,tight,1,-1.0,-1.0,-15.5,-1.0
1,938900,Mark 38,Mark 14,HYDROGEL_PACK,10006.0,buyer_agg,16.0,tight,1,1.0,18.0,20.0,-2.0
1,943100,Mark 01,Mark 22,VEV_5400,13.0,seller_agg,1.0,tight,4,-0.5,-0.5,2.0,-1.0
1,943100,Mark 01,Mark 22,VEV_5500,5.0,seller_agg,1.0,tight,4,0.0,0.0,1.0,-1.0
1,943100,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-1.0
1,943100,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-1.0
1,944800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5245.0,buyer_agg,6.0,wide,1,3.5,3.5,21.5,3.5
1,946400,Mark 38,Mark 14,HYDROGEL_PACK,10022.0,buyer_agg,16.0,tight,1,-1.0,3.0,-2.0,5.0
1,946800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5248.0,buyer_agg,5.0,tight,1,2.0,4.0,18.0,4.0
1,948500,Mark 01,Mark 22,VEV_5300,45.0,seller_agg,2.0,tight,5,0.0,2.0,7.0,4.0
1,948500,Mark 01,Mark 22,VEV_5400,13.0,seller_agg,2.0,wide,5,0.0,0.5,3.0,4.0
1,948500,Mark 01,Mark 22,VEV_5500,5.0,seller_agg,1.0,tight,5,0.0,0.0,1.0,4.0
1,948500,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,4.0
1,948500,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,4.0
1,948700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5247.0,buyer_agg,2.0,tight,1,3.5,7.5,16.0,7.5
1,949400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5248.0,buyer_agg,2.0,tight,1,2.5,11.0,14.5,11.0
1,950000,Mark 38,Mark 14,HYDROGEL_PACK,10041.0,buyer_agg,16.0,tight,1,-4.0,-2.0,-11.0,7.5
1,950300,Mark 14,Mark 38,HYDROGEL_PACK,10021.0,seller_agg,16.0,tight,5,-1.0,3.0,-2.0,7.0
1,950300,Mark 01,Mark 22,VEV_5400,14.0,seller_agg,1.0,tight,5,0.5,1.0,1.5,7.0
1,950300,Mark 01,Mark 22,VEV_5500,5.0,seller_agg,1.0,tight,5,0.5,1.0,1.0,7.0
1,950300,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,7.0
1,950300,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,7.0
1,950700,Mark 38,Mark 14,HYDROGEL_PACK,10036.0,buyer_agg,16.0,tight,1,3.0,6.0,4.0,5.0
1,951500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5262.0,buyer_agg,5.0,tight,1,0.0,0.0,4.0,0.0
1,953400,Mark 38,Mark 14,VEV_4000,1270.0,buyer_agg,21.0,tight,1,1.0,6.0,9.5,6.0
1,953700,Mark 38,Mark 14,HYDROGEL_PACK,10035.0,buyer_agg,16.0,tight,1,-5.0,-19.0,1.0,6.5
1,953800,Mark 38,Mark 14,HYDROGEL_PACK,10033.0,buyer_agg,16.0,tight,1,-5.0,-14.0,4.0,4.0
1,957800,Mark 14,Mark 38,HYDROGEL_PACK,9997.0,seller_agg,16.0,tight,1,11.0,14.0,-3.0,-2.5
1,960700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5263.0,buyer_agg,6.0,wide,1,3.0,7.0,7.5,7.0
1,960800,Mark 38,Mark 14,HYDROGEL_PACK,10041.0,buyer_agg,16.0,tight,1,-3.0,-0.5,-49.0,7.0
1,962900,Mark 38,Mark 14,VEV_4000,1279.0,buyer_agg,22.0,wide,1,1.0,8.5,-8.5,8.5
1,963300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5267.0,seller_agg,5.0,tight,1,1.0,5.0,-11.0,5.0
1,963500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5267.0,seller_agg,5.0,tight,1,4.0,4.0,-12.0,4.0
1,963900,Mark 38,Mark 14,HYDROGEL_PACK,10040.0,buyer_agg,16.0,tight,1,-10.0,-19.0,-30.0,1.0
1,964000,Mark 14,Mark 38,HYDROGEL_PACK,10020.0,seller_agg,16.0,tight,1,-8.0,-13.0,-25.0,-2.0
1,964700,Mark 14,Mark 38,HYDROGEL_PACK,10008.0,seller_agg,16.0,tight,1,2.0,-5.0,-14.0,-2.0
1,965000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5272.0,seller_agg,5.0,tight,1,-1.0,1.0,-16.0,1.0
1,966200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5268.0,seller_agg,5.0,tight,1,3.0,1.0,-15.0,1.0
1,966900,Mark 38,Mark 14,HYDROGEL_PACK,10019.0,buyer_agg,16.0,tight,1,-6.0,-15.0,-18.0,-4.0
1,968200,Mark 14,Mark 38,VEV_4000,1261.0,seller_agg,21.0,tight,1,-1.0,-7.0,-11.0,-7.0
1,970500,Mark 14,Mark 38,HYDROGEL_PACK,9981.0,seller_agg,16.0,tight,1,-1.0,7.0,25.0,-7.5
1,971900,Mark 38,Mark 14,HYDROGEL_PACK,9998.0,buyer_agg,16.0,tight,1,4.0,12.0,19.0,-11.0
1,972800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5256.0,seller_agg,6.0,wide,1,-0.5,3.0,-5.5,3.0
1,973300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5261.0,buyer_agg,5.0,tight,1,-3.0,-1.5,-3.0,-1.5
1,975400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5255.0,seller_agg,5.0,tight,1,0.5,-0.5,-5.0,-0.5
1,977200,Mark 38,Mark 14,VEV_4000,1267.0,buyer_agg,21.0,tight,1,1.0,2.0,0.0,2.0
1,977600,Mark 14,Mark 38,HYDROGEL_PACK,9986.0,seller_agg,16.0,tight,1,6.0,17.0,34.0,2.5
1,979200,Mark 14,Mark 38,HYDROGEL_PACK,9999.0,seller_agg,16.0,tight,1,6.0,-2.0,19.0,-1.0
1,979700,Mark 38,Mark 14,VEV_4000,1270.0,buyer_agg,21.0,tight,1,1.0,1.0,-3.0,-5.5
1,982000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5257.0,buyer_agg,5.0,tight,1,-1.0,-4.0,8.5,-4.0
1,982900,Mark 14,Mark 38,HYDROGEL_PACK,9998.0,seller_agg,17.0,wide,1,4.5,7.5,18.5,-4.0
1,984700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5251.0,buyer_agg,2.0,tight,1,3.5,5.5,17.0,5.5
1,984900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5254.0,buyer_agg,5.0,tight,1,1.0,5.0,16.0,5.0
1,985400,Mark 38,Mark 14,HYDROGEL_PACK,10024.0,buyer_agg,16.0,tight,1,5.0,14.0,2.0,3.0
1,985600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5252.0,buyer_agg,1.0,tight,1,2.5,2.0,15.5,2.0
1,985800,Mark 38,Mark 14,HYDROGEL_PACK,10029.0,buyer_agg,16.0,tight,1,9.0,5.0,0.5,-1.0
1,986300,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5254.0,buyer_agg,2.0,tight,1,3.5,0.0,13.0,0.0
1,988000,Mark 14,Mark 38,HYDROGEL_PACK,10016.0,seller_agg,16.0,tight,2,2.0,2.0,-9.0,3.0
1,988000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5256.0,buyer_agg,5.0,tight,2,-1.0,3.0,15.0,3.0
1,988100,Mark 14,Mark 22,VEV_5200,94.0,seller_agg,2.0,tight,6,-0.5,2.5,9.5,4.0
1,988100,Mark 01,Mark 22,VEV_5300,46.0,seller_agg,2.0,tight,6,0.0,2.0,6.0,4.0
1,988100,Mark 01,Mark 22,VEV_5400,14.0,seller_agg,1.0,tight,6,0.0,1.0,2.5,4.0
1,988100,Mark 01,Mark 22,VEV_5500,5.0,seller_agg,1.0,tight,6,0.0,0.5,1.0,4.0
1,988100,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,4.0
1,988100,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,4.0
1,988400,Mark 14,Mark 38,HYDROGEL_PACK,10016.0,seller_agg,16.0,tight,1,3.0,3.0,-6.0,6.0
1,989000,Mark 14,Mark 38,HYDROGEL_PACK,10017.0,seller_agg,16.0,tight,1,3.0,6.0,-12.0,8.0
1,990300,Mark 01,Mark 22,VEV_5400,15.0,seller_agg,1.0,tight,3,0.5,1.0,,4.5
1,990300,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,3,0.0,0.0,,4.5
1,990300,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,3,0.0,0.0,,4.5
1,991500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5260.0,seller_agg,5.0,tight,1,0.5,-1.0,,-1.0
1,991600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5260.0,seller_agg,5.0,tight,1,0.0,0.0,,0.0
1,997300,Mark 14,Mark 38,VEV_4000,1261.0,seller_agg,21.0,tight,1,-1.5,-1.0,,-1.0
1,998500,Mark 38,Mark 14,VEV_4000,1280.0,buyer_agg,21.0,tight,1,-2.0,,,
2,900,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5262.0,buyer_agg,2.0,tight,1,3.0,8.5,0.5,8.5
2,1300,Mark 14,Mark 38,VEV_4000,1251.0,seller_agg,22.0,wide,1,3.5,11.5,3.0,11.5
2,2700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5269.0,seller_agg,6.0,wide,1,1.0,-1.0,-7.0,-1.0
2,2900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5272.0,buyer_agg,5.0,tight,1,5.0,3.0,-3.0,3.0
2,4800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5273.0,buyer_agg,5.0,tight,1,3.0,2.0,-3.5,2.0
2,5700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5273.0,seller_agg,6.0,wide,1,-0.5,-3.0,-6.0,-3.0
2,9000,Mark 38,Mark 14,VEV_4000,1278.0,buyer_agg,22.0,wide,1,-3.5,-4.5,2.5,-5.0
2,9900,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,5261.0,seller_agg,4.0,tight,1,-1.0,4.5,5.5,4.5
2,10200,Mark 14,Mark 38,HYDROGEL_PACK,10017.0,seller_agg,16.0,tight,1,-6.0,-11.0,-12.0,6.5
2,10700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5265.0,buyer_agg,5.0,tight,1,2.0,2.5,6.0,2.5
2,11200,Mark 38,Mark 14,HYDROGEL_PACK,10030.0,buyer_agg,16.0,tight,1,-1.0,-10.0,-15.0,3.0
2,12100,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5268.0,buyer_agg,2.0,tight,1,-0.5,-0.5,3.5,-0.5
2,12600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5264.0,seller_agg,5.0,tight,1,-0.5,-2.5,3.0,-2.5
2,13100,Mark 01,Mark 22,VEV_5400,16.0,seller_agg,2.0,wide,4,0.0,0.5,0.0,2.5
2,13100,Mark 01,Mark 22,VEV_5500,6.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,2.5
2,13100,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,2.5
2,13100,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,2.5
2,13900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5269.0,buyer_agg,5.0,tight,1,0.0,4.0,-1.5,4.0
2,15700,Mark 38,Mark 14,HYDROGEL_PACK,10035.0,buyer_agg,16.0,tight,1,1.0,-9.0,-43.0,3.5
2,16300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5275.0,buyer_agg,5.0,tight,1,0.5,2.0,-7.0,2.0
2,17400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5274.0,seller_agg,5.0,tight,1,-3.0,-7.0,-12.5,-7.0
2,19100,Mark 38,Mark 14,HYDROGEL_PACK,10020.0,buyer_agg,16.0,tight,1,5.0,-7.0,-12.0,-0.5
2,20900,Mark 01,Mark 22,VEV_5300,53.0,seller_agg,2.0,tight,5,0.0,-1.0,-4.5,-2.5
2,20900,Mark 01,Mark 22,VEV_5400,17.0,seller_agg,2.0,wide,5,0.0,-0.5,-2.5,-2.5
2,20900,Mark 01,Mark 22,VEV_5500,7.0,seller_agg,1.0,tight,5,0.0,-1.0,-1.0,-2.5
2,20900,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-2.5
2,20900,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-2.5
2,23100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5264.0,seller_agg,6.0,wide,1,-4.5,-1.0,1.0,-1.0
2,23500,Mark 01,Mark 22,VEV_5400,16.0,seller_agg,1.0,tight,4,0.0,0.5,1.0,2.5
2,23500,Mark 01,Mark 22,VEV_5500,6.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,2.5
2,23500,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,2.5
2,23500,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,2.5
2,25500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5264.0,seller_agg,5.0,tight,1,1.0,-1.5,2.5,-1.5
2,26500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5269.0,buyer_agg,5.0,tight,1,0.0,0.0,2.0,0.0
2,29200,Mark 14,Mark 38,HYDROGEL_PACK,9993.0,seller_agg,16.0,tight,1,4.0,-8.0,-14.0,-9.5
2,29500,Mark 01,Mark 22,VEV_5400,16.0,seller_agg,2.0,wide,4,-0.5,-1.0,-0.5,-5.0
2,29500,Mark 01,Mark 22,VEV_5500,6.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-5.0
2,29500,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-5.0
2,29500,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-5.0
2,32500,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,5266.0,buyer_agg,2.0,tight,1,3.5,6.5,-11.5,6.5
2,33300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5271.0,buyer_agg,5.0,tight,1,0.5,-1.0,-16.0,-1.0
2,34100,Mark 38,Mark 14,VEV_4000,1282.0,buyer_agg,21.0,tight,1,-1.0,-3.5,-18.5,-3.0
2,35700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5270.0,buyer_agg,5.0,tight,1,1.0,1.5,-12.0,1.5
2,35800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5264.0,seller_agg,5.0,tight,1,0.0,0.0,-11.0,0.0
2,36100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5271.0,buyer_agg,5.0,tight,1,0.0,-2.0,-14.0,-2.0
2,38400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5265.0,seller_agg,5.0,tight,1,1.0,-9.0,-10.5,-9.0
2,39500,Mark 14,Mark 38,VEV_4000,1254.0,seller_agg,21.0,tight,1,-3.0,-13.0,-6.0,-13.0
2,41100,Mark 38,Mark 14,HYDROGEL_PACK,9998.0,buyer_agg,16.0,tight,1,2.0,-3.0,-44.0,-0.5
2,41700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5254.0,buyer_agg,5.0,tight,1,1.0,0.0,11.0,0.0
2,41900,Mark 01,Mark 22,VEV_5400,13.0,seller_agg,1.0,tight,4,1.0,0.5,2.0,0.0
2,41900,Mark 01,Mark 22,VEV_5500,5.0,seller_agg,1.0,tight,4,0.0,0.0,1.0,0.0
2,41900,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,0.0
2,41900,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,0.0
2,42000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5247.0,seller_agg,5.0,tight,1,4.0,2.0,12.0,2.0
2,42900,Mark 01,Mark 22,VEV_5400,14.0,seller_agg,1.0,tight,4,0.0,1.0,0.0,3.0
2,42900,Mark 01,Mark 22,VEV_5500,5.0,seller_agg,1.0,tight,4,0.0,0.5,1.0,3.0
