buyer,seller,symbol,spread_regime,k,tape_day,fwd_same,baseline_mean,cell_n,residual
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,-3.0,0.06418219461697723,483,-3.0641821946169774
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,-8.0,0.13043478260869565,483,-8.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,19.0,0.7234927234927235,481,18.276507276507278
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,5,1,2.0,2.06,75,-0.06000000000000005
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,20,1,-2.5,2.026666666666667,75,-4.526666666666667
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,100,1,-9.5,0.7266666666666667,75,-10.226666666666667
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,5.0,0.23694779116465864,249,4.763052208835341
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,0.0,-0.09839357429718876,249,0.09839357429718876
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,7.0,-0.6847389558232931,249,7.684738955823293
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,3.0,-0.10390946502057613,486,3.103909465020576
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,5.0,-0.30864197530864196,486,5.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-22.0,-0.6487603305785123,484,-21.35123966942149
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,3.0,-0.10390946502057613,486,3.103909465020576
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,0.0,-0.30864197530864196,486,0.30864197530864196
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-25.0,-0.6487603305785123,484,-24.35123966942149
Mark 38,Mark 14,VEV_4000,wide,5,1,-4.0,0.19832402234636873,179,-4.198324022346369
Mark 38,Mark 14,VEV_4000,wide,20,1,-5.0,0.3644067796610169,177,-5.364406779661017
Mark 38,Mark 14,VEV_4000,wide,100,1,3.0,-0.02857142857142857,175,3.0285714285714285
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,-2.0,0.290625,320,-2.290625
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,-4.0,0.553125,320,-4.553125
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,5.0,1.025236593059937,317,3.9747634069400632
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,5,1,1.5,1.8764044943820224,89,-0.3764044943820224
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,20,1,1.5,1.6348314606741574,89,-0.1348314606741574
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,100,1,9.5,1.9204545454545454,88,7.579545454545455
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,0.5,-0.10596026490066225,302,0.6059602649006622
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,-1.5,-0.2947019867549669,302,-1.205298013245033
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,9.0,-1.3636363636363635,297,10.363636363636363
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,3.0,0.290625,320,2.709375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,-2.0,0.553125,320,-2.553125
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,9.0,1.025236593059937,317,7.974763406940063
Mark 14,Mark 38,VEV_4000,wide,5,1,0.0,-0.23529411764705882,204,0.23529411764705882
Mark 14,Mark 38,VEV_4000,wide,20,1,-4.0,-0.31862745098039214,204,-3.681372549019608
Mark 14,Mark 38,VEV_4000,wide,100,1,7.0,-0.3472906403940887,203,7.347290640394089
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,1.0,-0.10390946502057613,486,1.103909465020576
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,1.0,-0.30864197530864196,486,1.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-6.0,-0.6487603305785123,484,-5.351239669421488
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,1,0.5,0.0189873417721519,237,0.4810126582278481
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,1,-3.5,0.06751054852320675,237,-3.567510548523207
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,1,4.0,-0.12447257383966245,237,4.124472573839663
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,1.0,-0.10390946502057613,486,1.103909465020576
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,0.0,-0.30864197530864196,486,0.30864197530864196
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-6.0,-0.6487603305785123,484,-5.351239669421488
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,-3.0,0.290625,320,-3.290625
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,0.0,0.553125,320,-0.553125
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,1.0,1.025236593059937,317,-0.025236593059936974
Mark 38,Mark 14,VEV_4000,wide,5,1,0.0,0.19832402234636873,179,-0.19832402234636873
Mark 38,Mark 14,VEV_4000,wide,20,1,7.0,0.3644067796610169,177,6.635593220338983
Mark 38,Mark 14,VEV_4000,wide,100,1,9.0,-0.02857142857142857,175,9.028571428571428
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,1.5,0.290625,320,1.209375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,10.5,0.553125,320,9.946875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,6.5,1.025236593059937,317,5.474763406940063
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,1.0,0.06418219461697723,483,0.9358178053830227
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,-1.0,0.13043478260869565,483,-1.1304347826086956
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-6.0,0.7234927234927235,481,-6.723492723492724
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,1.5,0.23694779116465864,249,1.2630522088353413
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,8.0,-0.09839357429718876,249,8.098393574297189
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,7.0,-0.6847389558232931,249,7.684738955823293
Mark 14,Mark 38,VEV_4000,wide,5,1,1.0,-0.23529411764705882,204,1.2352941176470589
Mark 14,Mark 38,VEV_4000,wide,20,1,2.5,-0.31862745098039214,204,2.818627450980392
Mark 14,Mark 38,VEV_4000,wide,100,1,-1.0,-0.3472906403940887,203,-0.6527093596059113
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,5,1,0.5,2.06,75,-1.56
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,20,1,-1.5,2.026666666666667,75,-3.526666666666667
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,100,1,1.5,0.7266666666666667,75,0.7733333333333333
Mark 38,Mark 14,HYDROGEL_PACK,tight,5,1,3.0,-1.7380952380952381,21,4.738095238095238
Mark 38,Mark 14,HYDROGEL_PACK,tight,20,1,1.5,-1.380952380952381,21,2.880952380952381
Mark 38,Mark 14,HYDROGEL_PACK,tight,100,1,-9.5,3.0476190476190474,21,-12.547619047619047
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,tight,5,1,1.0,-0.7142857142857143,7,1.7142857142857144
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,tight,20,1,-6.0,-2.0714285714285716,7,-3.9285714285714284
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,tight,100,1,7.0,-1.8571428571428572,7,8.857142857142858
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-4.0,-0.10390946502057613,486,-3.896090534979424
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,-9.0,-0.30864197530864196,486,-8.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-14.0,-0.6487603305785123,484,-13.351239669421489
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,tight,5,1,-2.5,-0.5909090909090909,11,-1.9090909090909092
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,tight,20,1,1.5,1.2272727272727273,11,0.2727272727272727
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,tight,100,1,11.5,3.1818181818181817,11,8.318181818181818
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,1.5,0.290625,320,1.209375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,7.0,0.553125,320,6.446875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,15.0,1.025236593059937,317,13.974763406940063
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,1.0,0.290625,320,0.709375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,3.0,0.553125,320,2.446875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,10.0,1.025236593059937,317,8.974763406940063
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,1,4.0,0.0189873417721519,237,3.981012658227848
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,1,0.5,0.06751054852320675,237,0.43248945147679324
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,1,11.0,-0.12447257383966245,237,11.124472573839663
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-5.0,-0.10390946502057613,486,-4.8960905349794235
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,6.0,-0.30864197530864196,486,6.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-13.0,-0.6487603305785123,484,-12.351239669421489
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,4.0,0.06418219461697723,483,3.9358178053830226
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,11.0,0.13043478260869565,483,10.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-2.0,0.7234927234927235,481,-2.7234927234927238
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,5,1,4.0,1.8764044943820224,89,2.1235955056179776
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,20,1,4.0,1.6348314606741574,89,2.3651685393258424
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,100,1,20.5,1.9204545454545454,88,18.579545454545453
Mark 38,Mark 14,VEV_4000,wide,5,1,1.0,0.19832402234636873,179,0.8016759776536313
Mark 38,Mark 14,VEV_4000,wide,20,1,0.0,0.3644067796610169,177,-0.3644067796610169
Mark 38,Mark 14,VEV_4000,wide,100,1,17.5,-0.02857142857142857,175,17.52857142857143
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-2.0,-0.10390946502057613,486,-1.896090534979424
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,5.0,-0.30864197530864196,486,5.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-17.0,-0.6487603305785123,484,-16.35123966942149
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,-2.5,-0.10596026490066225,302,-2.3940397350993377
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,-1.0,-0.2947019867549669,302,-0.705298013245033
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,10.0,-1.3636363636363635,297,11.363636363636363
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,4.0,0.290625,320,3.709375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,8.0,0.553125,320,7.446875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,14.5,1.025236593059937,317,13.474763406940063
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,5.0,0.06418219461697723,483,4.935817805383023
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,-7.0,0.13043478260869565,483,-7.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-21.0,0.7234927234927235,481,-21.723492723492722
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,1,2.5,0.0189873417721519,237,2.481012658227848
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,1,2.5,0.06751054852320675,237,2.432489451476793
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,1,11.5,-0.12447257383966245,237,11.624472573839663
Mark 38,Mark 14,VEV_4000,wide,5,1,1.0,0.19832402234636873,179,0.8016759776536313
Mark 38,Mark 14,VEV_4000,wide,20,1,0.0,0.3644067796610169,177,-0.3644067796610169
Mark 38,Mark 14,VEV_4000,wide,100,1,8.0,-0.02857142857142857,175,8.028571428571428
Mark 38,Mark 14,VEV_4000,wide,5,1,-0.5,0.19832402234636873,179,-0.6983240223463687
Mark 38,Mark 14,VEV_4000,wide,20,1,6.0,0.3644067796610169,177,5.635593220338983
Mark 38,Mark 14,VEV_4000,wide,100,1,0.0,-0.02857142857142857,175,0.02857142857142857
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,-0.5,0.290625,320,-0.790625
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,5.0,0.553125,320,4.446875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,0.0,1.025236593059937,317,-1.025236593059937
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,5,1,4.0,1.8764044943820224,89,2.1235955056179776
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,20,1,8.0,1.6348314606741574,89,6.365168539325842
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,100,1,2.5,1.9204545454545454,88,0.5795454545454546
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-3.0,-0.10390946502057613,486,-2.896090534979424
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,3.0,-0.30864197530864196,486,3.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-4.0,-0.6487603305785123,484,-3.3512396694214877
Mark 55,Mark 49,VELVETFRUIT_EXTRACT,tight,5,1,-1.5,1.0,9,-2.5
Mark 55,Mark 49,VELVETFRUIT_EXTRACT,tight,20,1,-2.0,2.6666666666666665,9,-4.666666666666666
Mark 55,Mark 49,VELVETFRUIT_EXTRACT,tight,100,1,-4.5,-2.5,9,-2.0
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,5,1,3.5,2.06,75,1.44
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,20,1,1.5,2.026666666666667,75,-0.5266666666666668
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,100,1,-0.5,0.7266666666666667,75,-1.2266666666666666
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,1,0.5,0.0189873417721519,237,0.4810126582278481
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,1,3.0,0.06751054852320675,237,2.932489451476793
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,1,-2.5,-0.12447257383966245,237,-2.3755274261603376
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,2.0,0.06418219461697723,483,1.9358178053830228
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,-8.0,0.13043478260869565,483,-8.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-12.0,0.7234927234927235,481,-12.723492723492724
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,2.0,-0.10390946502057613,486,2.103909465020576
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,-1.0,-0.30864197530864196,486,-0.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,8.0,-0.6487603305785123,484,8.648760330578511
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,-0.5,0.23694779116465864,249,-0.7369477911646587
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,-4.5,-0.09839357429718876,249,-4.401606425702811
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,-6.5,-0.6847389558232931,249,-5.815261044176707
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-1.0,-0.10390946502057613,486,-0.8960905349794239
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,3.0,-0.30864197530864196,486,3.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,10.0,-0.6487603305785123,484,10.648760330578511
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,-1.5,0.290625,320,-1.790625
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,-0.5,0.553125,320,-1.053125
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,-1.0,1.025236593059937,317,-2.0252365930599368
Mark 14,Mark 38,VEV_4000,wide,5,1,-2.5,-0.23529411764705882,204,-2.264705882352941
Mark 14,Mark 38,VEV_4000,wide,20,1,-2.5,-0.31862745098039214,204,-2.181372549019608
Mark 14,Mark 38,VEV_4000,wide,100,1,-0.5,-0.3472906403940887,203,-0.1527093596059113
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-4.5,-0.10390946502057613,486,-4.3960905349794235
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,-12.0,-0.30864197530864196,486,-11.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-29.0,-0.6487603305785123,484,-28.35123966942149
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-11.0,-0.10390946502057613,486,-10.896090534979423
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,-13.0,-0.30864197530864196,486,-12.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-27.5,-0.6487603305785123,484,-26.85123966942149
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,0.0,0.06418219461697723,483,-0.06418219461697723
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,9.0,0.13043478260869565,483,8.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-14.0,0.7234927234927235,481,-14.723492723492724
Mark 01,Mark 22,VEV_5400,wide,5,1,0.0,-0.013307984790874524,263,0.013307984790874524
Mark 01,Mark 22,VEV_5400,wide,20,1,-0.5,0.039923954372623575,263,-0.5399239543726235
Mark 01,Mark 22,VEV_5400,wide,100,1,-2.0,0.0038461538461538464,260,-2.003846153846154
Mark 01,Mark 22,VEV_5500,wide,5,1,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,1,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,1,-1.0,-0.02356902356902357,297,-0.9764309764309764
Mark 01,Mark 22,VEV_6000,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,1,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,1,0.0,0.0,314,0.0
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,7.0,0.06418219461697723,483,6.935817805383023
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,5.0,0.13043478260869565,483,4.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-17.0,0.7234927234927235,481,-17.723492723492722
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,2.0,-0.10390946502057613,486,2.103909465020576
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,-8.0,-0.30864197530864196,486,-7.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-27.0,-0.6487603305785123,484,-26.35123966942149
Mark 38,Mark 14,VEV_4000,wide,5,1,2.5,0.19832402234636873,179,2.3016759776536313
Mark 38,Mark 14,VEV_4000,wide,20,1,-1.5,0.3644067796610169,177,-1.8644067796610169
Mark 38,Mark 14,VEV_4000,wide,100,1,-22.0,-0.02857142857142857,175,-21.97142857142857
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,1,-1.5,0.0189873417721519,237,-1.518987341772152
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,1,-7.0,0.06751054852320675,237,-7.067510548523207
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,1,-25.0,-0.12447257383966245,237,-24.87552742616034
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,0.0,0.06418219461697723,483,-0.06418219461697723
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,-15.0,0.13043478260869565,483,-15.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-11.0,0.7234927234927235,481,-11.723492723492724
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,-1.0,0.06418219461697723,483,-1.0641821946169772
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,-18.0,0.13043478260869565,483,-18.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-12.0,0.7234927234927235,481,-12.723492723492724
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,5,1,-0.5,2.06,75,-2.56
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,20,1,-1.5,2.026666666666667,75,-3.526666666666667
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,100,1,-22.5,0.7266666666666667,75,-23.226666666666667
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,1,2.0,0.0189873417721519,237,1.981012658227848
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,1,-1.0,0.06751054852320675,237,-1.0675105485232068
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,1,-18.5,-0.12447257383966245,237,-18.37552742616034
Mark 14,Mark 22,VEV_5400,wide,5,1,-0.5,-0.38461538461538464,13,-0.11538461538461536
Mark 14,Mark 22,VEV_5400,wide,20,1,-1.0,-0.34615384615384615,13,-0.6538461538461539
Mark 14,Mark 22,VEV_5400,wide,100,1,-5.0,-0.8846153846153846,13,-4.115384615384615
Mark 01,Mark 22,VEV_5500,wide,5,1,-0.5,-0.020066889632107024,299,-0.479933110367893
Mark 01,Mark 22,VEV_5500,wide,20,1,-0.5,0.02508361204013378,299,-0.5250836120401338
Mark 01,Mark 22,VEV_5500,wide,100,1,-2.5,-0.02356902356902357,297,-2.4764309764309766
Mark 01,Mark 22,VEV_6000,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,1,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,1,0.0,0.0,314,0.0
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,5,1,-1.0,1.8764044943820224,89,-2.8764044943820224
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,20,1,-1.0,1.6348314606741574,89,-2.6348314606741576
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,100,1,-20.5,1.9204545454545454,88,-22.420454545454547
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,-2.0,-0.10596026490066225,302,-1.8940397350993377
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,-2.5,-0.2947019867549669,302,-2.205298013245033
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,-20.0,-1.3636363636363635,297,-18.636363636363637
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,1,-3.0,0.0189873417721519,237,-3.018987341772152
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,1,-14.0,0.06751054852320675,237,-14.067510548523206
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,1,-11.0,-0.12447257383966245,237,-10.875527426160337
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,-3.0,-0.10596026490066225,302,-2.8940397350993377
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,-6.0,-0.2947019867549669,302,-5.7052980132450335
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,-3.0,-1.3636363636363635,297,-1.6363636363636365
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-1.0,-0.10390946502057613,486,-0.8960905349794239
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,9.0,-0.30864197530864196,486,9.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,15.0,-0.6487603305785123,484,15.648760330578511
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,6.0,0.06418219461697723,483,5.935817805383023
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,5.0,0.13043478260869565,483,4.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,4.0,0.7234927234927235,481,3.2765072765072762
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-3.0,-0.10390946502057613,486,-2.896090534979424
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,6.0,-0.30864197530864196,486,6.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,2.5,-0.6487603305785123,484,3.1487603305785123
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,1.0,0.290625,320,0.709375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,1.0,0.553125,320,0.446875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,1.0,1.025236593059937,317,-0.025236593059936974
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,3.0,0.290625,320,2.709375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,1.0,0.553125,320,0.446875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,-9.0,1.025236593059937,317,-10.025236593059937
Mark 01,Mark 22,VEV_5400,wide,5,1,0.0,-0.013307984790874524,263,0.013307984790874524
Mark 01,Mark 22,VEV_5400,wide,20,1,0.0,0.039923954372623575,263,-0.039923954372623575
Mark 01,Mark 22,VEV_5400,wide,100,1,-2.0,0.0038461538461538464,260,-2.003846153846154
Mark 01,Mark 22,VEV_5500,wide,5,1,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,1,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,1,-1.0,-0.02356902356902357,297,-0.9764309764309764
Mark 01,Mark 22,VEV_6000,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,1,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,1,0.0,0.0,314,0.0
Mark 14,Mark 22,VEV_5200,wide,5,1,0.5,-0.24242424242424243,33,0.7424242424242424
Mark 14,Mark 22,VEV_5200,wide,20,1,-2.5,0.015151515151515152,33,-2.515151515151515
Mark 14,Mark 22,VEV_5200,wide,100,1,-7.5,-0.09090909090909091,33,-7.409090909090909
Mark 01,Mark 22,VEV_5500,wide,5,1,0.0,-0.020066889632107024,299,0.020066889632107024
