timestamp,buyer,seller,symbol,currency,price,quantity,day,product,mid,bid1,ask1,book_spread,aggr,spr_b,hour_b,agg_party,agg_role,fwd_5_sym,fwd_5_ex,fwd_20_sym,fwd_20_ex,fwd_100_sym,fwd_100_ex
20900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.5,0.0,-2.5,0.0,-10.0
20900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.5,0.0,-2.5,0.0,-10.0
23100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5264.0,4,2,VELVETFRUIT_EXTRACT,5267.0,5264,5270,6,sell_aggr,mid,h0_7,Mark 55,seller,-4.5,-4.5,-1.0,-1.0,1.0,1.0
23500,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,2,2,VEV_5400,16.5,16,17,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,1.5,0.5,2.5,1.0,4.5
23500,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,2,VEV_5500,6.5,6,7,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,1.5,0.0,2.5,0.0,4.5
23500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,1.5,0.0,2.5,0.0,4.5
23500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,1.5,0.0,2.5,0.0,4.5
25500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5264.0,6,2,VELVETFRUIT_EXTRACT,5266.5,5264,5269,5,sell_aggr,mid,h0_7,Mark 55,seller,1.0,1.0,-1.5,-1.5,2.5,2.5
26500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5269.0,6,2,VELVETFRUIT_EXTRACT,5266.5,5264,5269,5,buy_aggr,mid,h0_7,Mark 55,buyer,0.0,0.0,0.0,0.0,2.0,2.0
29200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9993.0,4,2,HYDROGEL_PACK,10001.0,9993,10009,16,sell_aggr,wide,h0_7,Mark 38,seller,4.0,-2.0,-8.0,-9.5,-14.0,-1.0
29500,Mark 01,Mark 22,VEV_5400,XIRECS,16.0,2,2,VEV_5400,17.0,16,18,2,sell_aggr,tight,h0_7,Mark 22,seller,-0.5,-2.0,-1.0,-5.0,-0.5,-2.0
29500,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,2,VEV_5500,6.5,6,7,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-2.0,0.0,-5.0,0.0,-2.0
29500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-2.0,0.0,-5.0,0.0,-2.0
29500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-2.0,0.0,-5.0,0.0,-2.0
32500,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5266.0,4,2,VELVETFRUIT_EXTRACT,5265.0,5264,5266,2,buy_aggr,tight,h0_7,Mark 55,buyer,3.5,3.5,6.5,6.5,-11.5,-11.5
33300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5271.0,7,2,VELVETFRUIT_EXTRACT,5268.5,5266,5271,5,buy_aggr,mid,h0_7,Mark 55,buyer,0.5,0.5,-1.0,-1.0,-16.0,-16.0
34100,Mark 38,Mark 14,VEV_4000,XIRECS,1282.0,1,2,VEV_4000,1271.5,1261,1282,21,buy_aggr,wide,h0_7,Mark 38,buyer,-1.0,-1.0,-3.5,-3.0,-18.5,-18.5
35700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5270.0,3,2,VELVETFRUIT_EXTRACT,5267.5,5265,5270,5,buy_aggr,mid,h0_7,Mark 55,buyer,1.0,1.0,1.5,1.5,-12.0,-12.0
35800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5264.0,7,2,VELVETFRUIT_EXTRACT,5266.5,5264,5269,5,sell_aggr,mid,h0_7,Mark 55,seller,0.0,0.0,0.0,0.0,-11.0,-11.0
36100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5271.0,4,2,VELVETFRUIT_EXTRACT,5268.5,5266,5271,5,buy_aggr,mid,h0_7,Mark 55,buyer,0.0,0.0,-2.0,-2.0,-14.0,-14.0
38400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,8,2,VELVETFRUIT_EXTRACT,5267.5,5265,5270,5,sell_aggr,mid,h0_7,Mark 55,seller,1.0,1.0,-9.0,-9.0,-10.5,-10.5
39500,Mark 14,Mark 38,VEV_4000,XIRECS,1254.0,2,2,VEV_4000,1264.5,1254,1275,21,sell_aggr,wide,h0_7,Mark 38,seller,-3.0,-3.0,-13.0,-13.0,-6.0,-6.0
41100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9998.0,6,2,HYDROGEL_PACK,9990.0,9982,9998,16,buy_aggr,wide,h0_7,Mark 38,buyer,2.0,-2.5,-3.0,-0.5,-44.0,10.5
41700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5254.0,5,2,VELVETFRUIT_EXTRACT,5251.5,5249,5254,5,buy_aggr,mid,h0_7,Mark 55,buyer,1.0,1.0,0.0,0.0,11.0,11.0
41900,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,2,2,VEV_5400,13.5,13,14,1,sell_aggr,tight,h0_7,Mark 22,seller,1.0,3.0,0.5,0.0,2.0,11.0
41900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,2,2,VEV_5500,5.5,5,6,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,3.0,0.0,0.0,1.0,11.0
41900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,3.0,0.0,0.0,0.0,11.0
41900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,3.0,0.0,0.0,0.0,11.0
42000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5247.0,8,2,VELVETFRUIT_EXTRACT,5249.5,5247,5252,5,sell_aggr,mid,h0_7,Mark 55,seller,4.0,4.0,2.0,2.0,12.0,12.0
42900,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,4,2,VEV_5400,14.5,14,15,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,1.0,1.0,3.0,0.0,7.5
42900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,2,VEV_5500,5.5,5,6,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,1.0,0.5,3.0,1.0,7.5
42900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,1.0,0.0,3.0,0.0,7.5
42900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,1.0,0.0,3.0,0.0,7.5
43000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5250.0,8,2,VELVETFRUIT_EXTRACT,5252.5,5250,5255,5,sell_aggr,mid,h0_7,Mark 55,seller,-0.5,-0.5,6.0,6.0,6.0,6.0
44000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9978.0,4,2,HYDROGEL_PACK,9986.0,9978,9994,16,sell_aggr,wide,h0_7,Mark 38,seller,0.0,4.0,-8.0,4.0,-44.0,5.0
44700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5255.0,8,2,VELVETFRUIT_EXTRACT,5257.5,5255,5260,5,sell_aggr,mid,h0_7,Mark 55,seller,0.0,0.0,0.5,0.5,1.0,1.0
44900,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5257.0,14,2,VELVETFRUIT_EXTRACT,5256.5,5256,5257,1,buy_aggr,tight,h0_7,Mark 67,buyer,-1.5,-1.5,2.0,2.0,1.0,1.0
45100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9991.0,3,2,HYDROGEL_PACK,9983.0,9975,9991,16,buy_aggr,wide,h0_7,Mark 38,buyer,-1.0,-1.5,-10.0,1.5,-41.0,0.5
45100,Mark 14,Mark 22,VEV_5400,XIRECS,15.0,5,2,VEV_5400,15.5,15,16,1,sell_aggr,tight,h0_7,Mark 22,seller,-1.0,-1.5,0.0,1.5,-0.5,0.5
45100,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,VEV_5500,6.0,5,7,2,sell_aggr,tight,h0_7,Mark 22,seller,-0.5,-1.5,0.0,1.5,0.0,0.5
45100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-1.5,0.0,1.5,0.0,0.5
45100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-1.5,0.0,1.5,0.0,0.5
46800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5256.0,8,2,VELVETFRUIT_EXTRACT,5258.5,5256,5261,5,sell_aggr,mid,h0_7,Mark 55,seller,-0.5,-0.5,0.0,0.0,-5.0,-5.0
48100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5261.0,7,2,VELVETFRUIT_EXTRACT,5258.5,5256,5261,5,buy_aggr,mid,h0_7,Mark 55,buyer,1.0,1.0,2.0,2.0,-10.0,-10.0
48400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5258.0,5,2,VELVETFRUIT_EXTRACT,5257.0,5256,5258,2,buy_aggr,tight,h0_7,Mark 67,buyer,1.0,1.0,3.5,3.5,-8.5,-8.5
49400,Mark 22,Mark 38,HYDROGEL_PACK,XIRECS,9958.0,4,2,HYDROGEL_PACK,9962.0,9958,9966,8,sell_aggr,wide,h0_7,Mark 38,seller,-7.0,1.0,-21.0,5.0,-9.0,-17.0
49800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9960.0,3,2,HYDROGEL_PACK,9952.0,9944,9960,16,buy_aggr,wide,h0_7,Mark 38,buyer,1.0,0.5,-7.0,4.0,4.0,-16.0
50200,Mark 14,Mark 38,VEV_4000,XIRECS,1249.0,3,2,VEV_4000,1259.5,1249,1270,21,sell_aggr,wide,h0_7,Mark 38,seller,2.0,2.0,2.0,2.0,-17.0,-17.0
52600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5263.0,8,2,VELVETFRUIT_EXTRACT,5260.0,5257,5263,6,buy_aggr,mid,h0_7,Mark 55,buyer,0.5,0.5,0.5,0.5,-11.0,-11.0
52900,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,2,VEV_5500,6.5,6,7,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.5,-0.5,-3.5,-1.0,-11.5
52900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.5,0.0,-3.5,0.0,-11.5
52900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.5,0.0,-3.5,0.0,-11.5
53200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5264.0,5,2,VELVETFRUIT_EXTRACT,5261.5,5259,5264,5,buy_aggr,mid,h0_7,Mark 55,buyer,-2.5,-2.5,-4.0,-4.0,-8.5,-8.5
53600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,5,2,VELVETFRUIT_EXTRACT,5259.5,5257,5262,5,sell_aggr,mid,h0_7,Mark 55,seller,-1.0,-1.0,-4.0,-4.0,-7.0,-7.0
58300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9963.0,6,2,HYDROGEL_PACK,9955.0,9947,9963,16,buy_aggr,wide,h0_7,Mark 38,buyer,1.0,-6.0,6.5,-7.0,31.0,9.0
59200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5244.0,8,2,VELVETFRUIT_EXTRACT,5241.5,5239,5244,5,buy_aggr,mid,h0_7,Mark 55,buyer,0.0,0.0,7.0,7.0,10.5,10.5
60700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9973.0,5,2,HYDROGEL_PACK,9965.0,9957,9973,16,buy_aggr,wide,h0_7,Mark 38,buyer,-1.0,3.0,7.0,4.0,25.0,11.0
63800,Mark 38,Mark 14,VEV_4000,XIRECS,1262.0,3,2,VEV_4000,1251.5,1241,1262,21,buy_aggr,wide,h0_7,Mark 38,buyer,0.5,0.5,1.0,1.0,5.0,5.0
64300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,3,2,VELVETFRUIT_EXTRACT,5252.0,5249,5255,6,sell_aggr,mid,h0_7,Mark 55,seller,-0.5,-0.5,0.0,0.0,5.0,5.0
67600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5262.0,4,2,VELVETFRUIT_EXTRACT,5259.5,5257,5262,5,buy_aggr,mid,h0_7,Mark 55,buyer,0.0,0.0,-2.0,-2.0,-6.0,-6.0
70000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5255.0,6,2,VELVETFRUIT_EXTRACT,5257.5,5255,5260,5,sell_aggr,mid,h0_7,Mark 55,seller,-1.5,-1.5,-3.0,-3.0,2.0,2.0
70400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5260.0,5,2,VELVETFRUIT_EXTRACT,5257.5,5255,5260,5,buy_aggr,mid,h0_7,Mark 55,buyer,-1.5,-1.5,-1.5,-1.5,5.0,5.0
70900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9994.0,2,2,HYDROGEL_PACK,9986.0,9978,9994,16,buy_aggr,wide,h0_7,Mark 38,buyer,-3.0,-4.0,-6.0,1.5,-29.0,7.5
71500,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5251.0,4,2,VELVETFRUIT_EXTRACT,5253.0,5251,5255,4,sell_aggr,mid,h0_7,Mark 55,seller,1.5,1.5,2.0,2.0,13.0,13.0
71800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9975.0,5,2,HYDROGEL_PACK,9983.0,9975,9991,16,sell_aggr,wide,h0_7,Mark 38,seller,-5.5,1.0,-6.0,2.0,-23.0,11.0
72700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9988.0,3,2,HYDROGEL_PACK,9980.0,9972,9988,16,buy_aggr,wide,h0_7,Mark 38,buyer,0.0,-1.5,-1.0,-2.5,-24.0,12.0
73100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5256.0,7,2,VELVETFRUIT_EXTRACT,5258.5,5256,5261,5,sell_aggr,mid,h0_7,Mark 55,seller,-3.0,-3.0,-4.0,-4.0,8.5,8.5
73200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5254.0,5,2,VELVETFRUIT_EXTRACT,5257.0,5254,5260,6,sell_aggr,mid,h0_7,Mark 55,seller,-0.5,-0.5,-1.5,-1.5,9.5,9.5
75200,Mark 01,Mark 22,VEV_5300,XIRECS,46.0,4,2,VEV_5300,47.0,46,48,2,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.0,-1.5,-3.0,5.0,13.0
75200,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,4,2,VEV_5400,14.5,14,15,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.0,-0.5,-3.0,2.5,13.0
75200,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,2,VEV_5500,5.5,5,6,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.0,0.0,-3.0,1.0,13.0
75200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.0,0.0,-3.0,0.0,13.0
75200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,0.0,0.0,-3.0,0.0,13.0
76700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5258.0,4,2,VELVETFRUIT_EXTRACT,5255.0,5252,5258,6,buy_aggr,mid,h0_7,Mark 55,buyer,-2.5,-2.5,-1.5,-1.5,12.5,12.5
78700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9939.0,3,2,HYDROGEL_PACK,9947.0,9939,9955,16,sell_aggr,wide,h0_7,Mark 38,seller,4.0,3.0,11.0,9.0,-13.0,14.5
79300,Mark 14,Mark 22,VEV_5300,XIRECS,47.0,5,2,VEV_5300,48.0,47,49,2,sell_aggr,tight,h0_7,Mark 22,seller,-1.0,-0.5,2.5,7.0,4.5,12.0
79300,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,2,VEV_5400,15.0,14,16,2,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-0.5,1.5,7.0,2.0,12.0
79300,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,VEV_5500,6.0,5,7,2,sell_aggr,tight,h0_7,Mark 22,seller,-0.5,-0.5,0.5,7.0,1.0,12.0
79300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-0.5,0.0,7.0,0.0,12.0
79300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,-0.5,0.0,7.0,0.0,12.0
80800,Mark 38,Mark 14,VEV_4000,XIRECS,1274.0,1,2,VEV_4000,1263.5,1253,1274,21,buy_aggr,wide,h8_15,Mark 38,buyer,1.0,1.0,6.0,6.0,2.0,2.0
82100,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5270.0,5,2,VELVETFRUIT_EXTRACT,5269.0,5268,5270,2,buy_aggr,tight,h8_15,Mark 55,buyer,2.5,2.5,0.0,0.0,-1.5,-1.5
83000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5271.0,6,2,VELVETFRUIT_EXTRACT,5268.0,5265,5271,6,buy_aggr,mid,h8_15,Mark 55,buyer,0.5,0.5,1.5,1.5,2.5,2.5
84100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5272.0,8,2,VELVETFRUIT_EXTRACT,5269.0,5266,5272,6,buy_aggr,mid,h8_15,Mark 55,buyer,3.0,3.0,0.5,0.5,-2.0,-2.0
84400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5273.0,5,2,VELVETFRUIT_EXTRACT,5270.5,5268,5273,5,buy_aggr,mid,h8_15,Mark 55,buyer,0.5,0.5,-0.5,-0.5,-3.0,-3.0
84800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5276.0,5,2,VELVETFRUIT_EXTRACT,5273.5,5271,5276,5,buy_aggr,mid,h8_15,Mark 55,buyer,-5.0,-5.0,-6.0,-6.0,-9.0,-9.0
85500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9954.0,2,2,HYDROGEL_PACK,9946.0,9938,9954,16,buy_aggr,wide,h8_15,Mark 38,buyer,2.5,-2.0,-1.0,0.0,-4.0,-8.0
85500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5273.0,8,2,VELVETFRUIT_EXTRACT,5270.5,5268,5273,5,buy_aggr,mid,h8_15,Mark 55,buyer,-2.0,-2.0,0.0,0.0,-8.0,-8.0
90100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9931.0,3,2,HYDROGEL_PACK,9923.0,9915,9931,16,buy_aggr,wide,h8_15,Mark 38,buyer,3.0,-2.0,-1.0,-2.0,35.0,-6.0
91700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9929.0,2,2,HYDROGEL_PACK,9921.0,9913,9929,16,buy_aggr,wide,h8_15,Mark 38,buyer,2.0,2.0,5.0,1.0,52.0,-3.0
91700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5264.0,8,2,VELVETFRUIT_EXTRACT,5266.5,5264,5269,5,sell_aggr,mid,h8_15,Mark 55,seller,2.0,2.0,1.0,1.0,-3.0,-3.0
92600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5271.0,4,2,VELVETFRUIT_EXTRACT,5268.5,5266,5271,5,buy_aggr,mid,h8_15,Mark 55,buyer,2.5,2.5,-1.0,-1.0,-3.5,-3.5
95100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5262.0,8,2,VELVETFRUIT_EXTRACT,5264.5,5262,5267,5,sell_aggr,mid,h8_15,Mark 55,seller,-3.5,-3.5,-2.0,-2.0,-3.0,-3.0
97200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5265.0,7,2,VELVETFRUIT_EXTRACT,5262.5,5260,5265,5,buy_aggr,mid,h8_15,Mark 55,buyer,-1.0,-1.0,1.5,1.5,-4.0,-4.0
97400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5258.0,5,2,VELVETFRUIT_EXTRACT,5260.5,5258,5263,5,sell_aggr,mid,h8_15,Mark 55,seller,1.0,1.0,4.0,4.0,0.0,0.0
97600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9937.0,2,2,HYDROGEL_PACK,9945.0,9937,9953,16,sell_aggr,wide,h8_15,Mark 38,seller,1.5,3.0,8.0,2.0,31.0,1.0
98600,Mark 14,Mark 38,VEV_4000,XIRECS,1255.0,1,2,VEV_4000,1265.5,1255,1276,21,sell_aggr,wide,h8_15,Mark 38,seller,-1.0,-1.0,-6.0,-6.0,-4.0,-4.0
101800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9984.0,3,2,HYDROGEL_PACK,9976.0,9968,9984,16,buy_aggr,wide,h8_15,Mark 38,buyer,0.0,1.5,0.0,1.5,-3.0,1.0
102400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9984.0,3,2,HYDROGEL_PACK,9976.0,9968,9984,16,buy_aggr,wide,h8_15,Mark 38,buyer,-1.0,-1.0,0.0,0.0,-6.0,-6.0
102600,Mark 14,Mark 22,VEV_5400,XIRECS,16.0,2,2,VEV_5400,16.5,16,17,1,sell_aggr,tight,h8_15,Mark 22,seller,-0.5,-0.5,-1.0,-3.5,-2.0,-8.5
102600,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,2,VEV_5500,6.5,6,7,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-0.5,0.0,-3.5,-1.0,-8.5
102600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-0.5,0.0,-3.5,0.0,-8.5
102600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-0.5,0.0,-3.5,0.0,-8.5
103300,Mark 14,Mark 38,VEV_4000,XIRECS,1254.0,1,2,VEV_4000,1264.5,1254,1275,21,sell_aggr,wide,h8_15,Mark 38,seller,-1.5,-1.5,-4.0,-4.0,-8.0,-8.0
103500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5263.0,8,2,VELVETFRUIT_EXTRACT,5265.5,5263,5268,5,sell_aggr,mid,h8_15,Mark 55,seller,-6.5,-6.5,-7.0,-7.0,-8.0,-8.0
103700,Mark 14,Mark 38,VEV_4000,XIRECS,1254.0,3,2,VEV_4000,1265.0,1254,1276,22,sell_aggr,wide,h8_15,Mark 38,seller,-3.5,-3.5,-5.5,-5.5,-8.5,-8.5
104500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9984.0,2,2,HYDROGEL_PACK,9976.0,9968,9984,16,buy_aggr,wide,h8_15,Mark 38,buyer,2.0,0.0,3.5,-3.0,10.0,-5.0
105500,Mark 01,Mark 22,VEV_5300,XIRECS,47.0,5,2,VEV_5300,48.0,47,49,2,sell_aggr,tight,h8_15,Mark 22,seller,1.0,3.0,1.0,3.5,-2.0,-5.0
105500,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,2,VEV_5500,6.0,5,7,2,sell_aggr,tight,h8_15,Mark 22,seller,0.5,3.0,0.5,3.5,-0.5,-5.0
105500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,2,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,3.0,0.0,3.5,0.0,-5.0
105500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,2,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,3.0,0.0,3.5,0.0,-5.0
106300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,7,2,VELVETFRUIT_EXTRACT,5259.5,5257,5262,5,buy_aggr,mid,h8_15,Mark 55,buyer,0.5,0.5,4.0,4.0,-5.0,-5.0
108800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5263.0,3,2,VELVETFRUIT_EXTRACT,5260.5,5258,5263,5,buy_aggr,mid,h8_15,Mark 55,buyer,2.5,2.5,-2.0,-2.0,-7.0,-7.0
109100,Mark 14,Mark 38,VEV_4000,XIRECS,1254.0,1,2,VEV_4000,1265.0,1254,1276,22,sell_aggr,wide,h8_15,Mark 38,seller,-2.5,-2.5,-6.5,-6.5,-14.5,-14.5
109400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5266.0,6,2,VELVETFRUIT_EXTRACT,5263.0,5260,5266,6,buy_aggr,mid,h8_15,Mark 55,buyer,-0.5,-0.5,-2.5,-2.5,-14.5,-14.5
109600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9990.0,6,2,HYDROGEL_PACK,9982.0,9974,9990,16,buy_aggr,wide,h8_15,Mark 38,buyer,-5.0,-2.0,-10.0,-2.0,17.0,-11.5
109800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5267.0,3,2,VELVETFRUIT_EXTRACT,5264.5,5262,5267,5,buy_aggr,mid,h8_15,Mark 55,buyer,-6.0,-6.0,-2.0,-2.0,-13.0,-13.0
110500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,8,2,VELVETFRUIT_EXTRACT,5259.5,5257,5262,5,buy_aggr,mid,h8_15,Mark 55,buyer,-1.5,-1.5,-2.0,-2.0,-3.5,-3.5
111300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5263.0,7,2,VELVETFRUIT_EXTRACT,5260.5,5258,5263,5,buy_aggr,mid,h8_15,Mark 55,buyer,2.0,2.0,-4.0,-4.0,-3.0,-3.0
