day,timestamp,s5200,s5300,tight
2,932000,3.0,2.0,False
1,176000,3.0,2.0,False
2,341600,3.0,3.0,False
1,303300,3.0,3.0,False
3,2100,3.0,2.0,False
3,432100,2.0,1.0,True
3,18400,3.0,3.0,False
2,592200,2.0,2.0,True
3,820900,3.0,2.0,False
3,175900,3.0,2.0,False
2,497300,2.0,2.0,True
2,603700,3.0,2.0,False
3,815200,3.0,1.0,False
1,608900,3.0,2.0,False
3,796200,3.0,2.0,False
2,349500,3.0,2.0,False
2,364800,3.0,2.0,False
3,744700,2.0,2.0,True
1,339400,3.0,2.0,False
2,998000,3.0,2.0,False
1,474100,3.0,2.0,False
3,487500,2.0,1.0,True
1,925000,3.0,3.0,False
2,219600,3.0,2.0,False
1,655100,2.0,1.0,True
3,657600,3.0,2.0,False
2,537300,3.0,2.0,False
3,915000,3.0,1.0,False
1,263800,3.0,3.0,False
3,930300,3.0,2.0,False
2,562900,3.0,2.0,False
2,357100,3.0,2.0,False
1,262500,3.0,2.0,False
2,648700,2.0,2.0,True
1,270900,3.0,2.0,False
2,39400,3.0,2.0,False
1,647200,3.0,2.0,False
3,104700,3.0,2.0,False
2,898600,1.0,2.0,True
3,94000,2.0,2.0,True
1,831500,3.0,2.0,False
3,880800,2.0,2.0,True
2,356800,3.0,2.0,False
2,971000,2.0,2.0,True
1,831700,3.0,2.0,False
1,472600,3.0,2.0,False
3,532200,2.0,2.0,True
2,284000,4.0,2.0,False
2,330100,3.0,2.0,False
2,822000,2.0,2.0,True
2,264300,4.0,3.0,False
3,515500,2.0,2.0,True
3,788000,2.0,2.0,True
1,948200,3.0,3.0,False
3,505600,1.0,1.0,True
1,526600,2.0,2.0,True
3,50100,3.0,2.0,False
1,251900,3.0,3.0,False
2,833900,2.0,2.0,True
3,861200,3.0,2.0,False
2,184300,3.0,2.0,False
3,53800,3.0,2.0,False
3,999500,2.0,2.0,True
3,975600,2.0,2.0,True
3,505200,2.0,1.0,True
2,597500,3.0,2.0,False
1,708600,3.0,2.0,False
1,689800,3.0,2.0,False
2,154200,3.0,2.0,False
1,146700,3.0,3.0,False
1,748200,3.0,2.0,False
2,309500,3.0,2.0,False
3,379300,2.0,2.0,True
2,663700,3.0,2.0,False
2,930700,3.0,2.0,False
2,135300,3.0,2.0,False
3,58600,3.0,2.0,False
1,929800,3.0,2.0,False
1,701000,3.0,2.0,False
3,191800,3.0,2.0,False
2,192800,3.0,2.0,False
1,116500,3.0,3.0,False
1,560300,3.0,2.0,False
2,705000,3.0,2.0,False
1,216200,3.0,2.0,False
2,382500,3.0,2.0,False
1,597500,2.0,2.0,True
3,605300,3.0,2.0,False
2,421600,2.0,2.0,True
1,281700,3.0,2.0,False
2,83700,3.0,3.0,False
1,930400,3.0,2.0,False
2,11700,3.0,3.0,False
3,635700,2.0,2.0,True
3,513500,2.0,1.0,True
1,104300,3.0,2.0,False
1,750700,3.0,3.0,False
3,624100,3.0,1.0,False
2,872900,3.0,2.0,False
2,829600,3.0,2.0,False
2,58300,3.0,2.0,False
2,316900,3.0,2.0,False
1,324300,3.0,2.0,False
2,415200,3.0,2.0,False
3,600100,3.0,1.0,False
1,63100,3.0,2.0,False
3,675900,3.0,2.0,False
2,459200,2.0,2.0,True
1,816300,3.0,2.0,False
2,451600,2.0,2.0,True
2,249900,3.0,3.0,False
2,722800,3.0,2.0,False
1,434300,3.0,2.0,False
3,169500,3.0,2.0,False
2,558900,2.0,2.0,True
2,397800,2.0,2.0,True
2,446500,3.0,2.0,False
2,777800,2.0,1.0,True
3,624200,2.0,1.0,True
3,397700,3.0,2.0,False
3,810800,3.0,2.0,False
2,232500,3.0,2.0,False
1,187600,3.0,2.0,False
1,829300,3.0,2.0,False
1,79500,2.0,3.0,False
1,207700,2.0,3.0,False
1,560800,3.0,2.0,False
3,826000,3.0,2.0,False
1,478200,3.0,2.0,False
3,412900,3.0,2.0,False
3,822800,2.0,2.0,True
3,487300,2.0,2.0,True
2,367000,3.0,2.0,False
2,691200,3.0,2.0,False
2,404700,2.0,2.0,True
3,186500,3.0,2.0,False
3,667800,2.0,2.0,True
1,311600,3.0,2.0,False
3,609500,3.0,2.0,False
1,137900,3.0,2.0,False
3,355300,2.0,2.0,True
1,680300,3.0,2.0,False
1,811000,3.0,2.0,False
2,895500,3.0,3.0,False
1,804500,2.0,2.0,True
1,850700,3.0,2.0,False
1,572000,3.0,2.0,False
1,728200,2.0,1.0,True
1,389500,3.0,2.0,False
2,676700,3.0,2.0,False
3,230800,2.0,1.0,True
2,363000,3.0,2.0,False
2,260300,3.0,3.0,False
3,404600,2.0,2.0,True
1,230200,2.0,2.0,True
2,722600,2.0,2.0,True
3,655700,2.0,2.0,True
1,104700,3.0,2.0,False
3,646500,3.0,2.0,False
1,905300,3.0,2.0,False
2,72700,3.0,2.0,False
3,387400,3.0,1.0,False
2,496100,3.0,2.0,False
2,687900,3.0,2.0,False
2,761800,2.0,2.0,True
2,528600,3.0,2.0,False
3,338400,3.0,1.0,False
2,272600,3.0,2.0,False
3,539300,2.0,2.0,True
1,473700,3.0,2.0,False
2,942200,3.0,2.0,False
1,613700,2.0,2.0,True
3,752300,2.0,1.0,True
2,633100,3.0,2.0,False
1,331400,3.0,2.0,False
1,892800,3.0,2.0,False
1,940100,3.0,2.0,False
3,837900,3.0,2.0,False
3,81900,3.0,2.0,False
3,840400,3.0,1.0,False
1,666400,2.0,2.0,True
3,453500,2.0,2.0,True
1,141600,4.0,2.0,False
3,436600,2.0,2.0,True
3,51000,3.0,2.0,False
2,610300,3.0,2.0,False
3,622000,3.0,2.0,False
1,521200,3.0,2.0,False
2,694100,3.0,2.0,False
2,453400,3.0,2.0,False
3,695400,3.0,2.0,False
1,400700,3.0,2.0,False
1,6900,3.0,2.0,False
2,875700,3.0,2.0,False
2,222700,3.0,2.0,False
3,362500,3.0,2.0,False
3,190100,3.0,2.0,False
3,174000,2.0,2.0,True
2,711800,3.0,2.0,False
1,832100,3.0,2.0,False
3,137200,3.0,2.0,False
2,396800,3.0,2.0,False
2,989400,3.0,2.0,False
3,277700,3.0,2.0,False
3,851800,2.0,2.0,True
1,756600,3.0,2.0,False
2,366000,3.0,2.0,False
3,859300,2.0,2.0,True
2,360600,3.0,2.0,False
1,668200,2.0,2.0,True
3,173600,3.0,2.0,False
1,51700,3.0,2.0,False
2,919300,3.0,2.0,False
2,942100,3.0,3.0,False
1,691400,3.0,2.0,False
2,911400,3.0,3.0,False
3,359500,3.0,2.0,False
1,61300,3.0,3.0,False
3,212900,3.0,2.0,False
3,854100,2.0,2.0,True
1,943100,1.0,1.0,True
2,890800,3.0,2.0,False
3,512300,2.0,2.0,True
3,481400,2.0,2.0,True
3,983600,3.0,2.0,False
1,47000,3.0,2.0,False
1,712500,3.0,2.0,False
3,982900,3.0,2.0,False
2,184600,3.0,2.0,False
1,103400,3.0,2.0,False
3,274800,2.0,2.0,True
2,98800,3.0,2.0,False
3,400800,3.0,2.0,False
1,522500,3.0,3.0,False
1,852800,3.0,3.0,False
1,947800,3.0,2.0,False
2,878600,2.0,1.0,True
2,408900,2.0,2.0,True
3,461200,2.0,1.0,True
2,369100,3.0,2.0,False
1,74000,2.0,2.0,True
3,992800,2.0,2.0,True
1,4500,1.0,1.0,True
1,896000,3.0,2.0,False
3,440200,2.0,1.0,True
2,61500,3.0,2.0,False
1,137700,3.0,2.0,False
1,56000,3.0,3.0,False
3,491200,2.0,2.0,True
2,309600,3.0,3.0,False
1,683600,3.0,2.0,False
1,528900,3.0,2.0,False
3,825100,2.0,2.0,True
3,904500,3.0,2.0,False
1,846100,3.0,2.0,False
2,247100,3.0,2.0,False
2,864700,3.0,2.0,False
2,757800,2.0,2.0,True
2,810300,2.0,2.0,True
3,658800,3.0,2.0,False
3,271000,2.0,2.0,True
3,234500,3.0,2.0,False
3,650200,3.0,2.0,False
1,79900,3.0,2.0,False
3,842600,2.0,2.0,True
3,270300,2.0,2.0,True
3,453600,2.0,2.0,True
2,674900,3.0,2.0,False
3,905100,2.0,2.0,True
1,852300,4.0,2.0,False
1,425200,3.0,2.0,False
1,640900,3.0,1.0,False
1,239500,3.0,2.0,False
1,523500,3.0,2.0,False
3,542200,2.0,1.0,True
3,148900,2.0,1.0,True
1,527500,3.0,2.0,False
3,286000,3.0,2.0,False
1,373900,3.0,2.0,False
3,703600,2.0,2.0,True
1,206900,3.0,2.0,False
3,290900,1.0,2.0,True
1,123100,3.0,2.0,False
3,26000,3.0,2.0,False
2,80300,3.0,2.0,False
1,657300,2.0,2.0,True
2,185200,3.0,3.0,False
1,937500,3.0,2.0,False
2,107800,3.0,2.0,False
1,548500,3.0,2.0,False
2,241900,3.0,2.0,False
2,596300,2.0,2.0,True
1,961700,3.0,3.0,False
1,574000,3.0,2.0,False
2,833200,2.0,2.0,True
1,464300,3.0,2.0,False
2,193500,3.0,3.0,False
2,824000,2.0,1.0,True
2,575900,2.0,2.0,True
1,889200,3.0,2.0,False
3,735500,3.0,2.0,False
3,403400,3.0,2.0,False
3,494700,3.0,1.0,False
1,426600,3.0,2.0,False
1,982400,3.0,2.0,False
1,553000,3.0,2.0,False
3,870900,3.0,2.0,False
3,868900,2.0,2.0,True
3,654600,2.0,2.0,True
1,615600,3.0,2.0,False
1,879300,2.0,2.0,True
1,695400,3.0,2.0,False
3,941600,3.0,2.0,False
1,970700,3.0,2.0,False
1,714900,3.0,2.0,False
1,166200,3.0,2.0,False
3,390400,2.0,1.0,True
1,651600,3.0,2.0,False
1,173800,3.0,2.0,False
2,622500,1.0,1.0,True
3,334800,2.0,1.0,True
2,633500,2.0,2.0,True
2,997500,4.0,3.0,False
1,519200,3.0,2.0,False
1,354900,2.0,2.0,True
1,878800,3.0,2.0,False
2,150400,3.0,2.0,False
3,610700,3.0,1.0,False
3,647800,3.0,1.0,False
1,584100,2.0,2.0,True
1,952900,2.0,2.0,True
1,233700,3.0,2.0,False
3,254100,3.0,2.0,False
3,686300,3.0,2.0,False
1,715800,3.0,3.0,False
1,393500,3.0,2.0,False
2,946200,3.0,2.0,False
3,82300,3.0,2.0,False
2,298600,3.0,3.0,False
2,316800,4.0,2.0,False
3,305300,2.0,2.0,True
3,795700,3.0,2.0,False
