day,timestamp,symbol,buyer,seller,qty,notional,aggressor,spread_sym,spread_u,spr_bin_u,fwd_mid_5,fwd_u_5,fwd_h_5,fwd_mid_20,fwd_u_20,fwd_h_20,fwd_mid_100,fwd_u_100,fwd_h_100
1,977200,VEV_4000,Mark 38,Mark 14,1,1267.0,buy_agg,21.0,5.0,tight_u,1.0,1.0,-2.0,2.0,2.0,13.0,0.0,0.0,33.0
1,977600,HYDROGEL_PACK,Mark 14,Mark 38,2,19972.0,sell_agg,16.0,5.0,tight_u,6.0,4.0,6.0,17.0,2.5,17.0,34.0,-3.0,34.0
1,979200,HYDROGEL_PACK,Mark 14,Mark 38,2,19998.0,sell_agg,16.0,5.0,tight_u,6.0,1.0,6.0,-2.0,-1.0,-2.0,19.0,-4.0,19.0
1,979700,VEV_4000,Mark 38,Mark 14,2,2540.0,buy_agg,21.0,5.0,tight_u,1.0,1.0,-2.0,1.0,-5.5,-5.0,-3.0,-1.5,15.0
1,982000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,3,15771.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,-2.0,-4.0,-4.0,5.0,8.5,8.5,22.0
1,982900,HYDROGEL_PACK,Mark 14,Mark 38,6,59988.0,sell_agg,17.0,5.0,tight_u,4.5,-1.0,4.5,7.5,-4.0,7.5,18.5,7.0,18.5
1,984700,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,9,47259.0,buy_agg,2.0,2.0,tight_u,3.5,3.5,-5.0,5.5,5.5,13.0,17.0,17.0,11.0
1,984900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31524.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,2.0,5.0,5.0,17.0,16.0,16.0,12.0
1,985400,HYDROGEL_PACK,Mark 38,Mark 14,4,40096.0,buy_agg,16.0,5.0,tight_u,5.0,1.0,5.0,14.0,3.0,14.0,2.0,14.0,2.0
1,985600,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,14,73528.0,buy_agg,1.0,1.0,tight_u,2.5,2.5,10.0,2.0,2.0,11.0,15.5,15.5,-1.0
1,985800,HYDROGEL_PACK,Mark 38,Mark 14,4,40116.0,buy_agg,16.0,5.0,tight_u,9.0,-1.5,9.0,5.0,-1.0,5.0,0.5,13.0,0.5
1,986300,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,10,52540.0,buy_agg,2.0,2.0,tight_u,3.5,3.5,2.0,0.0,0.0,-5.0,13.0,13.0,-15.0
1,988000,HYDROGEL_PACK,Mark 14,Mark 38,4,40064.0,sell_agg,16.0,5.0,tight_u,2.0,-1.0,2.0,2.0,3.0,2.0,-9.0,15.0,-9.0
1,988000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,4,21024.0,buy_agg,5.0,5.0,tight_u,-1.0,-1.0,2.0,3.0,3.0,2.0,15.0,15.0,-9.0
1,988100,VEV_5200,Mark 14,Mark 22,5,470.0,sell_agg,2.0,5.0,tight_u,-0.5,-0.5,0.0,2.5,4.0,1.0,9.5,14.0,-8.0
1,988100,VEV_5300,Mark 01,Mark 22,5,230.0,sell_agg,2.0,5.0,tight_u,0.0,-0.5,0.0,2.0,4.0,1.0,6.0,14.0,-8.0
1,988100,VEV_5400,Mark 01,Mark 22,5,70.0,sell_agg,1.0,5.0,tight_u,0.0,-0.5,0.0,1.0,4.0,1.0,2.5,14.0,-8.0
1,988100,VEV_5500,Mark 01,Mark 22,5,25.0,sell_agg,1.0,5.0,tight_u,0.0,-0.5,0.0,0.5,4.0,1.0,1.0,14.0,-8.0
1,988100,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,-0.5,0.0,0.0,4.0,1.0,0.0,14.0,-8.0
1,988100,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,-0.5,0.0,0.0,4.0,1.0,0.0,14.0,-8.0
1,988400,HYDROGEL_PACK,Mark 14,Mark 38,6,60096.0,sell_agg,16.0,5.0,tight_u,3.0,-1.0,3.0,3.0,6.0,3.0,-6.0,18.0,-6.0
1,989000,HYDROGEL_PACK,Mark 14,Mark 38,4,40068.0,sell_agg,16.0,2.0,tight_u,3.0,1.5,3.0,6.0,8.0,6.0,-12.0,14.5,-12.0
1,990300,VEV_5400,Mark 01,Mark 22,5,75.0,sell_agg,1.0,5.0,tight_u,0.5,3.0,-1.0,1.0,4.5,0.0,,,
1,990300,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,3.0,-1.0,0.0,4.5,0.0,,,
1,990300,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,3.0,-1.0,0.0,4.5,0.0,,,
1,991500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,4,21040.0,sell_agg,5.0,5.0,tight_u,0.5,0.5,5.0,-1.0,-1.0,8.0,,,
1,991600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36820.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,5.0,0.0,0.0,5.0,,,
1,997300,VEV_4000,Mark 14,Mark 38,2,2522.0,sell_agg,21.0,5.0,tight_u,-1.5,-1.5,2.5,-1.0,-1.0,-2.0,,,
1,998500,VEV_4000,Mark 38,Mark 14,3,3840.0,buy_agg,21.0,5.0,tight_u,-2.0,-2.0,-5.0,,,,,,
2,900,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,8,42096.0,buy_agg,2.0,2.0,tight_u,3.0,3.0,6.0,8.5,8.5,9.0,0.5,0.5,-0.5
2,1300,VEV_4000,Mark 14,Mark 38,3,3753.0,sell_agg,22.0,6.0,tight_u,3.5,3.5,-2.0,11.5,11.5,8.0,3.0,3.5,-0.5
2,2700,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,8,42152.0,sell_agg,6.0,6.0,tight_u,1.0,1.0,8.0,-1.0,-1.0,3.5,-7.0,-7.0,-12.0
2,2900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,8,42176.0,buy_agg,5.0,5.0,tight_u,5.0,5.0,5.0,3.0,3.0,2.0,-3.0,-3.0,-11.0
2,4800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15819.0,buy_agg,5.0,5.0,tight_u,3.0,3.0,-7.0,2.0,2.0,-1.0,-3.5,-3.5,-2.0
2,5700,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,5,26365.0,sell_agg,6.0,6.0,tight_u,-0.5,-0.5,2.0,-3.0,-3.0,-2.0,-6.0,-6.0,9.0
2,9000,VEV_4000,Mark 38,Mark 14,1,1278.0,buy_agg,22.0,5.0,tight_u,-3.5,-4.0,0.0,-4.5,-5.0,0.0,2.5,2.0,-9.0
2,9900,VELVETFRUIT_EXTRACT,Mark 22,Mark 55,5,26305.0,sell_agg,4.0,4.0,tight_u,-1.0,-1.0,2.0,4.5,4.5,-4.0,5.5,5.5,-3.0
2,10200,HYDROGEL_PACK,Mark 14,Mark 38,6,60102.0,sell_agg,16.0,6.0,tight_u,-6.0,0.5,-6.0,-11.0,6.5,-11.0,-12.0,8.5,-12.0
2,10700,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,21060.0,buy_agg,5.0,5.0,tight_u,2.0,2.0,3.0,2.5,2.5,-9.0,6.0,6.0,-12.0
2,11200,HYDROGEL_PACK,Mark 38,Mark 14,4,40120.0,buy_agg,16.0,5.0,tight_u,-1.0,2.0,-1.0,-10.0,3.0,-10.0,-15.0,5.0,-15.0
2,12100,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,5,26340.0,buy_agg,2.0,2.0,tight_u,-0.5,-0.5,-6.0,-0.5,-0.5,0.0,3.5,3.5,-13.0
2,12600,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,3,15792.0,sell_agg,5.0,5.0,tight_u,-0.5,-0.5,3.0,-2.5,-2.5,13.0,3.0,3.0,-4.0
2,13100,VEV_5400,Mark 01,Mark 22,3,48.0,sell_agg,2.0,6.0,tight_u,0.0,-0.5,-2.0,0.5,2.5,9.0,0.0,1.0,-11.0
2,13100,VEV_5500,Mark 01,Mark 22,3,18.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,-2.0,0.0,2.5,9.0,0.0,1.0,-11.0
2,13100,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,-2.0,0.0,2.5,9.0,0.0,1.0,-11.0
2,13100,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,-2.0,0.0,2.5,9.0,0.0,1.0,-11.0
2,13900,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,21076.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,1.0,4.0,4.0,5.0,-1.5,-1.5,-18.0
2,15700,HYDROGEL_PACK,Mark 38,Mark 14,2,20070.0,buy_agg,16.0,6.0,tight_u,1.0,1.0,1.0,-9.0,3.5,-9.0,-43.0,-3.5,-43.0
2,16300,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,5,26375.0,buy_agg,5.0,5.0,tight_u,0.5,0.5,0.0,2.0,2.0,-9.0,-7.0,-7.0,-36.0
2,17400,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15822.0,sell_agg,5.0,5.0,tight_u,-3.0,-3.0,-3.0,-7.0,-7.0,-3.0,-12.5,-12.5,-23.0
2,19100,HYDROGEL_PACK,Mark 38,Mark 14,6,60120.0,buy_agg,16.0,5.0,tight_u,5.0,-0.5,5.0,-7.0,-0.5,-7.0,-12.0,-3.0,-12.0
2,20900,VEV_5300,Mark 01,Mark 22,5,265.0,sell_agg,2.0,5.0,tight_u,0.0,0.5,-5.0,-1.0,-2.5,-3.0,-4.5,-10.0,-20.0
2,20900,VEV_5400,Mark 01,Mark 22,5,85.0,sell_agg,2.0,5.0,tight_u,0.0,0.5,-5.0,-0.5,-2.5,-3.0,-2.5,-10.0,-20.0
2,20900,VEV_5500,Mark 01,Mark 22,5,35.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-5.0,-1.0,-2.5,-3.0,-1.0,-10.0,-20.0
2,20900,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-5.0,0.0,-2.5,-3.0,0.0,-10.0,-20.0
2,20900,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-5.0,0.0,-2.5,-3.0,0.0,-10.0,-20.0
2,23100,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,4,21056.0,sell_agg,6.0,6.0,tight_u,-4.5,-4.5,-3.0,-1.0,-1.0,-10.5,1.0,1.0,7.0
2,23500,VEV_5400,Mark 01,Mark 22,2,32.0,sell_agg,1.0,6.0,tight_u,0.0,1.5,0.0,0.5,2.5,-15.0,1.0,4.5,8.0
2,23500,VEV_5500,Mark 01,Mark 22,2,12.0,sell_agg,1.0,6.0,tight_u,0.0,1.5,0.0,0.0,2.5,-15.0,0.0,4.5,8.0
2,23500,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,1.5,0.0,0.0,2.5,-15.0,0.0,4.5,8.0
2,23500,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,1.5,0.0,0.0,2.5,-15.0,0.0,4.5,8.0
2,25500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,6,31584.0,sell_agg,5.0,5.0,tight_u,1.0,1.0,0.0,-1.5,-1.5,14.0,2.5,2.5,7.0
2,26500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31614.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,2.0,0.0,0.0,7.0,2.0,2.0,0.0
2,29200,HYDROGEL_PACK,Mark 14,Mark 38,4,39972.0,sell_agg,16.0,5.0,tight_u,4.0,-2.0,4.0,-8.0,-9.5,-8.0,-14.0,-1.0,-14.0
2,29500,VEV_5400,Mark 01,Mark 22,2,32.0,sell_agg,2.0,5.0,tight_u,-0.5,-2.0,-1.0,-1.0,-5.0,-10.0,-0.5,-2.0,-14.0
2,29500,VEV_5500,Mark 01,Mark 22,2,12.0,sell_agg,1.0,5.0,tight_u,0.0,-2.0,-1.0,0.0,-5.0,-10.0,0.0,-2.0,-14.0
2,29500,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,-2.0,-1.0,0.0,-5.0,-10.0,0.0,-2.0,-14.0
2,29500,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,-2.0,-1.0,0.0,-5.0,-10.0,0.0,-2.0,-14.0
2,32500,VELVETFRUIT_EXTRACT,Mark 55,Mark 22,4,21064.0,buy_agg,2.0,2.0,tight_u,3.5,3.5,5.0,6.5,6.5,-1.0,-11.5,-11.5,-18.0
2,33300,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,7,36897.0,buy_agg,5.0,5.0,tight_u,0.5,0.5,0.0,-1.0,-1.0,-11.0,-16.0,-16.0,-18.5
2,34100,VEV_4000,Mark 38,Mark 14,1,1282.0,buy_agg,21.0,5.0,tight_u,-1.0,-1.0,-4.0,-3.5,-3.0,-22.0,-18.5,-18.5,-26.0
2,35700,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15810.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,-1.0,1.5,1.5,-7.0,-12.0,-12.0,-11.0
2,35800,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36848.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,-1.0,0.0,0.0,-1.5,-11.0,-11.0,-13.0
2,36100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,4,21084.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,1.0,-2.0,-2.0,-5.0,-14.0,-14.0,-9.0
2,38400,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,8,42120.0,sell_agg,5.0,5.0,tight_u,1.0,1.0,0.0,-9.0,-9.0,3.0,-10.5,-10.5,-21.0
2,39500,VEV_4000,Mark 14,Mark 38,2,2508.0,sell_agg,21.0,5.0,tight_u,-3.0,-3.0,1.0,-13.0,-13.0,-1.0,-6.0,-6.0,-36.0
2,41100,HYDROGEL_PACK,Mark 38,Mark 14,6,59988.0,buy_agg,16.0,5.0,tight_u,2.0,-2.5,2.0,-3.0,-0.5,-3.0,-44.0,10.5,-44.0
2,41700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,5,26270.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,1.0,0.0,0.0,-4.0,11.0,11.0,-48.0
2,41900,VEV_5400,Mark 01,Mark 22,2,26.0,sell_agg,1.0,5.0,tight_u,1.0,3.0,0.0,0.5,0.0,-9.0,2.0,11.0,-47.0
2,41900,VEV_5500,Mark 01,Mark 22,2,10.0,sell_agg,1.0,5.0,tight_u,0.0,3.0,0.0,0.0,0.0,-9.0,1.0,11.0,-47.0
2,41900,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,3.0,0.0,0.0,0.0,-9.0,0.0,11.0,-47.0
2,41900,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,3.0,0.0,0.0,0.0,-9.0,0.0,11.0,-47.0
2,42000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,8,41976.0,sell_agg,5.0,5.0,tight_u,4.0,4.0,-6.0,2.0,2.0,-8.0,12.0,12.0,-46.0
2,42900,VEV_5400,Mark 01,Mark 22,4,56.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,6.0,1.0,3.0,-4.0,0.0,7.5,-40.0
2,42900,VEV_5500,Mark 01,Mark 22,4,20.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,6.0,0.5,3.0,-4.0,1.0,7.5,-40.0
2,42900,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,6.0,0.0,3.0,-4.0,0.0,7.5,-40.0
2,42900,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,1.0,6.0,0.0,3.0,-4.0,0.0,7.5,-40.0
2,43000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,8,42000.0,sell_agg,5.0,5.0,tight_u,-0.5,-0.5,6.0,6.0,6.0,-4.0,6.0,6.0,-44.0
2,44000,HYDROGEL_PACK,Mark 14,Mark 38,4,39912.0,sell_agg,16.0,5.0,tight_u,0.0,4.0,0.0,-8.0,4.0,-8.0,-44.0,5.0,-44.0
2,44700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,8,42040.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,-5.5,0.5,0.5,-1.0,1.0,1.0,-41.0
2,44900,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,14,73598.0,buy_agg,1.0,1.0,tight_u,-1.5,-1.5,1.0,2.0,2.0,-4.0,1.0,1.0,-37.0
2,45100,HYDROGEL_PACK,Mark 38,Mark 14,3,29973.0,buy_agg,16.0,6.0,tight_u,-1.0,-1.5,-1.0,-10.0,1.5,-10.0,-41.0,0.5,-41.0
2,45100,VEV_5400,Mark 14,Mark 22,5,75.0,sell_agg,1.0,6.0,tight_u,-1.0,-1.5,-1.0,0.0,1.5,-10.0,-0.5,0.5,-41.0
2,45100,VEV_5500,Mark 01,Mark 22,5,25.0,sell_agg,2.0,6.0,tight_u,-0.5,-1.5,-1.0,0.0,1.5,-10.0,0.0,0.5,-41.0
2,45100,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,6.0,tight_u,0.0,-1.5,-1.0,0.0,1.5,-10.0,0.0,0.5,-41.0
2,45100,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,6.0,tight_u,0.0,-1.5,-1.0,0.0,1.5,-10.0,0.0,0.5,-41.0
2,46800,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,8,42048.0,sell_agg,5.0,5.0,tight_u,-0.5,-0.5,-5.0,0.0,0.0,-16.0,-5.0,-5.0,-26.0
2,48100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,7,36827.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,-1.0,2.0,2.0,-9.0,-10.0,-10.0,-17.0
2,48400,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,5,26290.0,buy_agg,2.0,2.0,tight_u,1.0,1.0,-4.0,3.5,3.5,-11.0,-8.5,-8.5,-12.0
2,49400,HYDROGEL_PACK,Mark 22,Mark 38,4,39832.0,sell_agg,8.0,5.0,tight_u,-7.0,1.0,-7.0,-21.0,5.0,-21.0,-9.0,-17.0,-9.0
2,49800,HYDROGEL_PACK,Mark 38,Mark 14,3,29880.0,buy_agg,16.0,5.0,tight_u,1.0,0.5,1.0,-7.0,4.0,-7.0,4.0,-16.0,4.0
2,50200,VEV_4000,Mark 14,Mark 38,3,3747.0,sell_agg,21.0,5.0,tight_u,2.0,2.0,-3.0,2.0,2.0,-10.0,-17.0,-17.0,9.0
2,52600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,8,42104.0,buy_agg,6.0,6.0,tight_u,0.5,0.5,-10.5,0.5,0.5,-11.5,-11.0,-11.0,19.5
2,52900,VEV_5500,Mark 01,Mark 22,5,30.0,sell_agg,1.0,2.0,tight_u,0.0,0.5,-7.0,-0.5,-3.5,-1.0,-1.0,-11.5,26.0
2,52900,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,2.0,tight_u,0.0,0.5,-7.0,0.0,-3.5,-1.0,0.0,-11.5,26.0
2,52900,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,2.0,tight_u,0.0,0.5,-7.0,0.0,-3.5,-1.0,0.0,-11.5,26.0
2,53200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,5,26320.0,buy_agg,5.0,5.0,tight_u,-2.5,-2.5,1.0,-4.0,-4.0,2.0,-8.5,-8.5,34.0
2,53600,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,5,26285.0,sell_agg,5.0,5.0,tight_u,-1.0,-1.0,2.0,-4.0,-4.0,9.0,-7.0,-7.0,34.0
2,58300,HYDROGEL_PACK,Mark 38,Mark 14,6,59778.0,buy_agg,16.0,3.0,tight_u,1.0,-6.0,1.0,6.5,-7.0,6.5,31.0,9.0,31.0
2,59200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,8,41952.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,-2.0,7.0,7.0,11.0,10.5,10.5,40.0
2,60700,HYDROGEL_PACK,Mark 38,Mark 14,5,49865.0,buy_agg,16.0,5.0,tight_u,-1.0,3.0,-1.0,7.0,4.0,7.0,25.0,11.0,25.0
2,63800,VEV_4000,Mark 38,Mark 14,3,3786.0,buy_agg,21.0,5.0,tight_u,0.5,0.5,5.0,1.0,1.0,12.0,5.0,5.0,3.0
2,64300,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,3,15747.0,sell_agg,6.0,6.0,tight_u,-0.5,-0.5,3.0,0.0,0.0,3.0,5.0,5.0,-7.0
2,67600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,4,21048.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,3.0,-2.0,-2.0,13.0,-6.0,-6.0,-27.0
2,70000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,6,31530.0,sell_agg,5.0,5.0,tight_u,-1.5,-1.5,-4.0,-3.0,-3.0,-12.0,2.0,2.0,-36.0
2,70400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,5,26300.0,buy_agg,5.0,5.0,tight_u,-1.5,-1.5,-5.0,-1.5,-1.5,-11.0,5.0,5.0,-34.0
2,70900,HYDROGEL_PACK,Mark 38,Mark 14,2,19988.0,buy_agg,16.0,6.0,tight_u,-3.0,-4.0,-3.0,-6.0,1.5,-6.0,-29.0,7.5,-29.0
2,71500,VELVETFRUIT_EXTRACT,Mark 22,Mark 55,4,21004.0,sell_agg,4.0,4.0,tight_u,1.5,1.5,1.0,2.0,2.0,-7.0,13.0,13.0,-27.0
2,71800,HYDROGEL_PACK,Mark 14,Mark 38,5,49875.0,sell_agg,16.0,5.0,tight_u,-5.5,1.0,-5.5,-6.0,2.0,-6.0,-23.0,11.0,-23.0
2,72700,HYDROGEL_PACK,Mark 38,Mark 14,3,29964.0,buy_agg,16.0,5.0,tight_u,0.0,-1.5,0.0,-1.0,-2.5,-1.0,-24.0,12.0,-24.0
2,73100,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,7,36792.0,sell_agg,5.0,5.0,tight_u,-3.0,-3.0,-3.0,-4.0,-4.0,1.0,8.5,8.5,-24.0
2,73200,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,5,26270.0,sell_agg,6.0,6.0,tight_u,-0.5,-0.5,-3.0,-1.5,-1.5,-1.5,9.5,9.5,-22.0
2,75200,VEV_5300,Mark 01,Mark 22,4,184.0,sell_agg,2.0,5.0,tight_u,0.0,0.0,-5.5,-1.5,-3.0,-24.0,5.0,13.0,-27.5
2,75200,VEV_5400,Mark 01,Mark 22,4,56.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-5.5,-0.5,-3.0,-24.0,2.5,13.0,-27.5
2,75200,VEV_5500,Mark 01,Mark 22,4,20.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-5.5,0.0,-3.0,-24.0,1.0,13.0,-27.5
2,75200,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-5.5,0.0,-3.0,-24.0,0.0,13.0,-27.5
2,75200,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-5.5,0.0,-3.0,-24.0,0.0,13.0,-27.5
2,76700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,4,21032.0,buy_agg,6.0,6.0,tight_u,-2.5,-2.5,-6.5,-1.5,-1.5,-14.0,12.5,12.5,-11.0
2,78700,HYDROGEL_PACK,Mark 14,Mark 38,3,29817.0,sell_agg,16.0,5.0,tight_u,4.0,3.0,4.0,11.0,9.0,11.0,-13.0,14.5,-13.0
2,79300,VEV_5300,Mark 14,Mark 22,5,235.0,sell_agg,2.0,5.0,tight_u,-1.0,-0.5,1.0,2.5,7.0,1.0,4.5,12.0,-27.0
2,79300,VEV_5400,Mark 01,Mark 22,5,70.0,sell_agg,2.0,5.0,tight_u,0.0,-0.5,1.0,1.5,7.0,1.0,2.0,12.0,-27.0
2,79300,VEV_5500,Mark 01,Mark 22,5,25.0,sell_agg,2.0,5.0,tight_u,-0.5,-0.5,1.0,0.5,7.0,1.0,1.0,12.0,-27.0
2,79300,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,-0.5,1.0,0.0,7.0,1.0,0.0,12.0,-27.0
2,79300,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,-0.5,1.0,0.0,7.0,1.0,0.0,12.0,-27.0
2,80800,VEV_4000,Mark 38,Mark 14,1,1274.0,buy_agg,21.0,5.0,tight_u,1.0,1.0,-2.0,6.0,6.0,0.0,2.0,2.0,-37.0
2,82100,VELVETFRUIT_EXTRACT,Mark 55,Mark 22,5,26350.0,buy_agg,2.0,2.0,tight_u,2.5,2.5,-3.0,0.0,0.0,-12.0,-1.5,-1.5,-35.0
2,83000,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,6,31626.0,buy_agg,6.0,6.0,tight_u,0.5,0.5,-4.0,1.5,1.5,-8.0,2.5,2.5,-32.0
2,84100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,8,42176.0,buy_agg,6.0,6.0,tight_u,3.0,3.0,3.0,0.5,0.5,2.0,-2.0,-2.0,-15.5
2,84400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,5,26365.0,buy_agg,5.0,5.0,tight_u,0.5,0.5,1.0,-0.5,-0.5,-5.0,-3.0,-3.0,-18.0
2,84800,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,5,26380.0,buy_agg,5.0,5.0,tight_u,-5.0,-5.0,-1.0,-6.0,-6.0,-3.0,-9.0,-9.0,-12.0
2,85500,HYDROGEL_PACK,Mark 38,Mark 14,2,19908.0,buy_agg,16.0,5.0,tight_u,2.5,-2.0,2.5,-1.0,0.0,-1.0,-4.0,-8.0,-4.0
2,85500,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,8,42184.0,buy_agg,5.0,5.0,tight_u,-2.0,-2.0,2.5,0.0,0.0,-1.0,-8.0,-8.0,-4.0
2,90100,HYDROGEL_PACK,Mark 38,Mark 14,3,29793.0,buy_agg,16.0,3.0,tight_u,3.0,-2.0,3.0,-1.0,-2.0,-1.0,35.0,-6.0,35.0
2,91700,HYDROGEL_PACK,Mark 38,Mark 14,2,19858.0,buy_agg,16.0,5.0,tight_u,2.0,2.0,2.0,5.0,1.0,5.0,52.0,-3.0,52.0
2,91700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,8,42112.0,sell_agg,5.0,5.0,tight_u,2.0,2.0,2.0,1.0,1.0,5.0,-3.0,-3.0,52.0
2,92600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,4,21084.0,buy_agg,5.0,5.0,tight_u,2.5,2.5,-1.5,-1.0,-1.0,16.5,-3.5,-3.5,55.0
2,95100,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,8,42096.0,sell_agg,5.0,5.0,tight_u,-3.5,-3.5,0.5,-2.0,-2.0,-1.0,-3.0,-3.0,40.5
